,DLX
2023-06-22,710311680
2023-06-23,698995440
2023-06-26,702477360
2023-06-27,711617400
2023-06-28,722933640
2023-06-29,746001360
2023-06-30,763229240
2023-07-03,768468800
2023-07-05,762792610
2023-07-06,751440230
2023-07-07,778074660
2023-07-10,795976490
2023-07-11,811695170
2023-07-12,807765500
2023-07-13,813441690
2023-07-14,805145720
2023-07-17,811258539
2023-07-18,823484180
2023-07-19,826977220
2023-07-20,816934730
2023-07-21,777201400
2023-07-24,792483449
2023-07-25,808202130
2023-07-26,816061470
2023-07-27,806455610
2023-07-28,806455610
2023-07-31,829160369
2023-08-01,820864400
2023-08-02,812568430
2023-08-03,868020440
2023-08-04,898147910
2023-08-07,941810910
2023-08-08,937444610
2023-08-09,892035090
2023-08-10,892908350
2023-08-11,903387470
2023-08-14,917359630
2023-08-15,882865860
2023-08-16,889415310
2023-08-17,889415310
2023-08-18,868893699
2023-08-21,849681980
2023-08-22,849681980
2023-08-23,853611650
2023-08-24,841822640
2023-08-25,848808720
2023-08-28,881555970
2023-08-29,894654869
2023-08-30,900331060
2023-08-31,882865860
2023-09-01,900331060
2023-09-05,851865130
2023-09-06,861907619
2023-09-07,853175020
2023-09-08,848372090
2023-09-11,866710550
2023-09-12,854484910
2023-09-13,845752310
2023-09-14,875443150
2023-09-15,866710550
2023-09-18,861034360
2023-09-19,876753039
2023-09-20,875443150
2023-09-21,878499560
2023-09-22,854921539
2023-09-25,846188940
2023-09-26,815188210
2023-09-27,837019710
2023-09-28,836146449
2023-09-29,824794070
2023-10-02,809682930
2023-10-03,800059470
2023-10-04,798747180
2023-10-05,805308630
2023-10-06,805308630
2023-10-09,814057230
2023-10-10,826305270
2023-10-11,824118120
2023-10-12,808370640
2023-10-13,786061710
2023-10-16,805308630
2023-10-17,812307510
2023-10-18,796122600
2023-10-19,782562270
2023-10-20,780375120
2023-10-23,764190210
2023-10-24,766814790
2023-10-25,737944410
2023-10-26,755441610
2023-10-27,737944410
2023-10-30,745818150
2023-10-31,745818150
2023-11-01,708199170
2023-11-02,770314230
2023-11-03,810557790
2023-11-06,812744939
2023-11-07,798747180
2023-11-08,789123720
2023-11-09,771189090
2023-11-10,784311990
2023-11-13,778625400
2023-11-14,835053870
2023-11-15,834616439
2023-11-16,821493540
2023-11-17,817994100
2023-11-20,821493540
2023-11-21,800059470
2023-11-22,791748300
2023-11-24,790436010
2023-11-27,779062830
2023-11-28,779500260
2023-11-29,796560030
2023-11-30,800059470
2023-12-01,822805830
2023-12-04,838553310
2023-12-05,826742699
2023-12-06,806183490
2023-12-07,810557790
2023-12-08,806183490
2023-12-11,818868960
2023-12-12,819743819
2023-12-13,853425930
2023-12-14,867861120
2023-12-15,851238780
2023-12-18,845989620
2023-12-19,888420330
2023-12-20,877047150
2023-12-21,888420330
2023-12-22,918603000
2023-12-26,939599640
2023-12-27,948348240
2023-12-28,947910810
2023-12-29,938287350
2024-01-02,944215500
2024-01-03,899420160
2024-01-04,898102650
2024-01-05,898541820
2024-01-08,899420160
2024-01-09,890197590
2024-01-10,889319250
2024-01-11,881853359
2024-01-12,880535850
2024-01-16,859894859
2024-01-17,842767230
2024-01-18,836618850
2024-01-19,851111460
2024-01-22,886245060
2024-01-23,878340000
2024-01-24,870874109
2024-01-25,878779170
2024-01-26,878779170
2024-01-29,884488380
2024-01-30,864725730
2024-01-31,830470470
2024-02-01,896345970
2024-02-02,913473600
2024-02-05,895906799
2024-02-06,915230280
2024-02-07,895467630
2024-02-08,896785140
2024-02-09,885366720
2024-02-12,910838579
2024-02-13,855942329
2024-02-14,876144150
2024-02-15,913912770
2024-02-16,883610040
2024-02-20,870874109
2024-02-21,855063990
2024-02-22,838814700
2024-02-23,844084740
2024-02-26,844963079
2024-02-27,851550630
2024-02-28,834862170
2024-02-29,852428970
2024-03-01,852428970
2024-03-04,841449720
2024-03-05,833105490
2024-03-06,828713790
2024-03-07,841010549
2024-03-08,848915609
2024-03-11,844523910
2024-03-12,843206400
2024-03-13,843645570
2024-03-14,826078770
2024-03-15,858577350
2024-03-18,855503160
2024-03-19,872630790
2024-03-20,899859329
2024-03-21,912156090
2024-03-22,897224310
2024-03-25,899859329
2024-03-26,873948299
2024-03-27,903372690
2024-03-28,904251030
2024-04-01,886245060
2024-04-02,877022490
2024-04-03,884927549
2024-04-04,873069960
2024-04-05,868239090
2024-04-08,875265810
2024-04-09,886684230
2024-04-10,849793950
2024-04-11,857699010
2024-04-12,847598100
2024-04-15,838375530
2024-04-16,820369560
2024-04-17,825200430
2024-04-18,832227150
2024-04-19,865604070
2024-04-22,870434940
2024-04-23,899420160
2024-04-24,891075930
2024-04-25,880535850
2024-04-26,893710950
2024-04-29,892832609
2024-04-30,867360750
2024-05-01,873509130
2024-05-02,947289690
2024-05-03,945093840
2024-05-06,964417320
2024-05-07,973200720
2024-05-08,973200720
2024-05-09,993402540
2024-05-10,997794240
2024-05-13,1006138470
2024-05-14,1038637049
2024-05-15,1021070250
2024-05-16,1028975310
2024-05-17,1011408510
2024-05-20,998672579
2024-05-21,1002185940
2024-05-22,988571670
2024-05-23,981984120
2024-05-24,985058310
2024-05-28,971883210
2024-05-29,967052340
2024-05-30,991206690
2024-05-31,998233410
2024-06-03,1015361040
2024-06-04,1001307600
2024-06-05,989010840
2024-06-06,978470760
2024-06-07,957390600
2024-06-10,952120560
2024-06-11,974518230
2024-06-12,987693329
2024-06-13,960025620
2024-06-14,945093840
2024-06-17,956512260
2024-06-18,951681390
2024-06-20,947728859
2024-06-21,951681390
2024-06-24,956512260
2024-06-25,952559730
2024-06-26,959586450
2024-06-27,959147280
2024-06-28,986375820
2024-07-01,967052340
2024-07-02,969248190
2024-07-03,973639890
2024-07-05,947728859
2024-07-08,960903960
2024-07-09,945972180
2024-07-10,941580480
2024-07-11,972322380
2024-07-12,978470760
2024-07-15,1001307600
2024-07-16,1038197880
2024-07-17,1059717210
2024-07-18,1048298790
2024-07-19,1027657799
2024-07-22,1054447170
2024-07-23,1079919030
2024-07-24,1051372980
2024-07-25,1056643020
2024-07-26,1073331480
2024-07-29,1061034720
2024-07-30,1054886340
2024-07-31,1076669560
2024-08-01,965381320
2024-08-02,911945299
2024-08-05,862483860
2024-08-06,865133580
2024-08-07,854976320
2024-08-08,849676879
2024-08-09,843052580
