,BAC
2023-03-03,275531144000
2023-03-06,274966531000
2023-03-07,266174700000
2023-03-08,262625704000
2023-03-09,246332586000
2023-03-10,244154793000
2023-03-13,229958809000
2023-03-14,231975284000
2023-03-15,229797491000
2023-03-16,233669123000
2023-03-17,224393338000
2023-03-20,223828725000
2023-03-21,230604081000
2023-03-22,222941476000
2023-03-23,217537323000
2023-03-24,218908526000
2023-03-27,229797491000
2023-03-28,226813108000
2023-03-29,231249353000
2023-03-30,228264970000
2023-03-31,229969740000
2023-04-03,229889331000
2023-04-04,224984382000
2023-04-05,222250476000
2023-04-06,223858656000
2023-04-10,224662746000
2023-04-11,230854239000
2023-04-12,229004832000
2023-04-13,229648104000
2023-04-14,237367368000
2023-04-17,244202133000
2023-04-18,245729904000
2023-04-19,241709454000
2023-04-20,240422910000
2023-04-21,240181683000
2023-04-24,239297184000
2023-04-25,231899556000
2023-04-26,228683196000
2023-04-27,232301601000
2023-04-28,235437552000
2023-05-01,233507736000
2023-05-02,226431744000
2023-05-03,224019474000
2023-05-04,217023891000
2023-05-05,222813339000
2023-05-08,222652521000
2023-05-09,222411294000
2023-05-10,219677388000
2023-05-11,220240251000
2023-05-12,217827981000
2023-05-15,222330885000
2023-05-16,219999024000
2023-05-17,229728513000
2023-05-18,228924423000
2023-05-19,226029699000
2023-05-22,227879106000
2023-05-23,229808922000
2023-05-24,225949290000
2023-05-25,226512153000
2023-05-26,227637879000
2023-05-30,227235834000
2023-05-31,223456611000
2023-06-01,223376202000
2023-06-02,230854239000
2023-06-05,229487286000
2023-06-06,235035507000
2023-06-07,237045732000
2023-06-08,235035507000
2023-06-09,235357143000
2023-06-12,234231417000
2023-06-13,236402460000
2023-06-14,234151008000
2023-06-15,236161233000
2023-06-16,234713871000
2023-06-20,232140783000
2023-06-21,229728513000
2023-06-22,224823564000
2023-06-23,223134975000
2023-06-26,225868881000
2023-06-27,227075016000
2023-06-28,225708063000
2023-06-29,230452194000
2023-06-30,230010599000
2023-07-03,234099320000
2023-07-05,233137268000
2023-07-06,226723588000
2023-07-07,228727863000
2023-07-10,229770086000
2023-07-11,232656242000
2023-07-12,235382056000
2023-07-13,237867357000
2023-07-14,233377781000
2023-07-17,235702740000
2023-07-18,246124970000
2023-07-19,252779163000
2023-07-20,254061899000
2023-07-21,256386858000
2023-07-24,261758315000
2023-07-25,257749765000
2023-07-26,259834210999
2023-07-27,256146345000
2023-07-28,255745490000
2023-07-31,256547200000
2023-08-01,253500702000
2023-08-02,250053349000
2023-08-03,251817111000
2023-08-04,250935230000
2023-08-07,255585148000
2023-08-08,250694717000
2023-08-09,247407706000
2023-08-10,248049074000
2023-08-11,250855059000
2023-08-14,247968903000
2023-08-15,240031974000
2023-08-16,234820859000
2023-08-17,234740688000
2023-08-18,233377781000
2023-08-21,233698465000
2023-08-22,228006324000
2023-08-23,228086495000
2023-08-24,229449402000
2023-08-25,228487350000
2023-08-28,230571796000
2023-08-29,233858807000
2023-08-30,232816584000
2023-08-31,229850257000
2023-09-01,232335558000
2023-09-05,229689915000
2023-09-06,227605469000
2023-09-07,225521023000
2023-09-08,227364956000
2023-09-11,228327008000
2023-09-12,232255387000
2023-09-13,231533848000
2023-09-14,234099320000
2023-09-15,231213164000
2023-09-18,230571796000
2023-09-19,229689915000
2023-09-20,228888205000
2023-09-21,224879655000
2023-09-22,221592644000
2023-09-25,221271960000
2023-09-26,217824607000
2023-09-27,218626317000
2023-09-28,220951276000
2023-09-29,219508198000
2023-10-02,213357030000
2023-10-03,207044219000
2023-10-04,207283946000
2023-10-05,208242854000
2023-10-06,208322763000
2023-10-09,210240579000
2023-10-10,215834209000
2023-10-11,215914118000
2023-10-12,214955210000
2023-10-13,213836484000
2023-10-16,215674391000
2023-10-17,220708658000
2023-10-18,218231479000
2023-10-19,215434664000
2023-10-20,210240579000
2023-10-23,204327313000
2023-10-24,203528223000
2023-10-25,204167495000
2023-10-26,208722308000
2023-10-27,201130953000
2023-10-30,205286221000
2023-10-31,210480306000
2023-11-01,210959760000
2023-11-02,220708658000
2023-11-03,227101378000
2023-11-06,226382197000
2023-11-07,225023744000
2023-11-08,222866201000
2023-11-09,219989477000
2023-11-10,221188112000
2023-11-13,221347930000
2023-11-14,233494098000
2023-11-15,236690458000
2023-11-16,236051186000
2023-11-17,239567182000
2023-11-20,239806909000
2023-11-21,237010094000
2023-11-22,236770367000
2023-11-24,237569457000
2023-11-27,236211004000
2023-11-28,235971277000
2023-11-29,242204179000
2023-11-30,243642541000
2023-12-01,247398264000
2023-12-04,246279538000
2023-12-05,244361722000
2023-12-06,243962177000
2023-12-07,245000994000
2023-12-08,247398264000
2023-12-11,246519265000
2023-12-12,245640266000
2023-12-13,256028436000
2023-12-14,271211145999
2023-12-15,268494240000
2023-12-18,267135787000
2023-12-19,267775058999
2023-12-20,263539881999
2023-12-21,265297880000
2023-12-22,267135787000
2023-12-26,270571874000
2023-12-27,270412056000
2023-12-28,270731692000
2023-12-29,269053603000
2024-01-02,270121980000
2024-01-03,267173746000
2024-01-04,269325159999
2024-01-05,274345126000
2024-01-08,272193711999
2024-01-09,267970566000
2024-01-10,267731520000
2024-01-11,264145830000
2024-01-12,261356959999
2024-01-16,255938583999
2024-01-17,253388760000
2024-01-18,252830986000
2024-01-19,256735404000
2024-01-22,259364909999
2024-01-23,261117914000
2024-01-24,262791235999
2024-01-25,266058198000
2024-01-26,266376926000
2024-01-29,267811202000
2024-01-30,277213678000
2024-01-31,270998481999
2024-02-01,267333109999
2024-02-02,266695654000
2024-02-05,262870918000
2024-02-06,263269328000
2024-02-07,264384876000
2024-02-08,263906783999
2024-02-09,263508374000
2024-02-12,267890883999
2024-02-13,260958550000
2024-02-14,263986466000
2024-02-15,271476574000
2024-02-16,271635938000
2024-02-20,270600072000
2024-02-21,268528340000
2024-02-22,267811202000
2024-02-23,270281344000
2024-02-26,267811202000
2024-02-27,273149896000
2024-02-28,273388942000
2024-02-29,275062264000
2024-03-01,273707670000
2024-03-04,280082230000
2024-03-05,281994598000
2024-03-06,282233644000
2024-03-07,283906966000
2024-03-08,283667920000
2024-03-11,285978698000
2024-03-12,286536472000
2024-03-13,287492656000
2024-03-14,284385058000
2024-03-15,282153962000
2024-03-18,286934882000
2024-03-19,287094246000
2024-03-20,292831350000
2024-03-21,298887182000
2024-03-22,295221810000
2024-03-25,293707852000
2024-03-26,295540538000
2024-03-27,301277642000
2024-03-28,302154144000
2024-04-01,296329208000
2024-04-02,294591670000
2024-04-03,295697376000
2024-04-04,291590468000
2024-04-05,293091069000
2024-04-08,296171250000
2024-04-09,297987767000
2024-04-10,289458035000
2024-04-11,287088665000
2024-04-12,282665841000
2024-04-15,283929505000
2024-04-16,273899172000
2024-04-17,278243017000
2024-04-18,282507883000
2024-04-19,291985363000
2024-04-22,297987767000
2024-04-23,303042423000
2024-04-24,302647528000
2024-04-25,299409389000
2024-04-26,298777557000
2024-04-29,296566145000
2024-04-30,292301279000
2024-05-01,291827405000
2024-05-02,291274552000
2024-05-03,294196775000
2024-05-06,297671851000
2024-05-07,298856536000
2024-05-08,297829809000
2024-05-09,302331612000
2024-05-10,303674255000
2024-05-13,301778759000
2024-05-14,303990171000
2024-05-15,307307289000
2024-05-16,309755638000
2024-05-17,310308491000
2024-05-20,306596478000
2024-05-21,313151735000
2024-05-22,314020504000
2024-05-23,309360743000
2024-05-24,313546630000
2024-05-28,310545428000
2024-05-29,305806688000
2024-05-30,305095877000
2024-05-31,315837021000
2024-06-03,314968252000
2024-06-04,313388672000
2024-06-05,315600084000
2024-06-06,313546630000
2024-06-07,314178462000
2024-06-10,313309693000
2024-06-11,306912394000
2024-06-12,311256239000
2024-06-13,310071554000
2024-06-14,309913596000
2024-06-17,312046029000
2024-06-18,315837021000
2024-06-20,315837021000
2024-06-21,311888071000
2024-06-24,316073958000
2024-06-25,311019302000
2024-06-26,308018100000
2024-06-27,309992575000
2024-06-28,314099483000
2024-07-01,315994979000
2024-07-02,323261047000
2024-07-03,323024110000
2024-07-05,319154139000
2024-07-08,320812698000
2024-07-09,327131018000
2024-07-10,329658346000
2024-07-11,330211199000
2024-07-12,328473661000
2024-07-15,330843031000
2024-07-16,348534327000
2024-07-17,347349642000
2024-07-18,339688679000
2024-07-19,338819910000
2024-07-22,334081170000
2024-07-23,334949939000
2024-07-24,333212401000
2024-07-25,329184472000
2024-07-26,329105493000
2024-07-29,324524711000
2024-07-30,326025312000
2024-07-31,318364349000
2024-08-01,311967050000
2024-08-02,296803082000
2024-08-05,289458035000
2024-08-06,291590468000
2024-08-07,294591670000
2024-08-08,301778759000
2024-08-09,302331612000
