,HSIC
2023-03-28,10463285093
2023-03-29,10476421672
2023-03-30,10525027014
2023-03-31,10711566435
2023-04-03,10712029715
2023-04-04,10798427608
2023-04-05,10993477398
2023-04-06,11091656822
2023-04-10,10981695867
2023-04-11,11155800712
2023-04-12,10756537720
2023-04-13,10808900080
2023-04-14,10790573254
2023-04-17,10845553732
2023-04-18,10825917847
2023-04-19,10858644322
2023-04-20,10866498675
2023-04-21,11081184350
2023-04-24,11136164827
2023-04-25,10947660333
2023-04-26,10630868057
2023-04-27,10628249939
2023-04-28,10578505698
2023-05-01,10786646077
2023-05-02,10535306751
2023-05-03,10473780978
2023-05-04,10358583787
2023-05-05,10439745445
2023-05-08,10446290740
2023-05-09,9795688422
2023-05-10,9977647621
2023-05-11,10070590810
2023-05-12,10005137860
2023-05-15,10238150360
2023-05-16,10091535753
2023-05-17,10018228450
2023-05-18,10020846568
2023-05-19,10069281751
2023-05-22,10139970936
2023-05-23,10060118338
2023-05-24,9891249728
2023-05-25,9828414896
2023-05-26,9807469953
2023-05-30,9702745233
2023-05-31,9673945936
2023-06-01,9612420163
2023-06-02,9742017003
2023-06-05,9851977958
2023-06-06,9866377607
2023-06-07,9851977958
2023-06-08,9810088071
2023-06-09,9799615599
2023-06-12,9888631610
2023-06-13,9950157382
2023-06-14,9793070304
2023-06-15,9921358085
2023-06-16,10213278239
2023-06-20,10196260473
2023-06-21,10430582032
2023-06-22,10434509209
2023-06-23,10328475431
2023-06-26,10437127327
2023-06-27,10489489686
2023-06-28,10464617566
2023-06-29,10590287229
2023-06-30,10616468408
2023-07-03,10367177947
2023-07-05,10356746878
2023-07-06,10275906099
2023-07-07,10256347846
2023-07-10,10436283774
2023-07-11,10656640090
2023-07-12,10630562420
2023-07-13,10700972130
2023-07-14,10481919697
2023-07-17,10461057561
2023-07-18,10331973091
2023-07-19,10360658529
2023-07-20,10419333288
2023-07-21,10420637171
2023-07-24,10354139111
2023-07-25,10449322609
2023-07-26,10407598336
2023-07-27,10359354645
2023-07-28,10388040083
2023-07-31,10273298332
2023-08-01,10277209983
2023-08-02,10393255617
2023-08-03,10210711923
2023-08-04,10182026485
2023-08-07,9892564342
2023-08-08,9901691526
2023-08-09,10094666289
2023-08-10,9969493470
2023-08-11,9994267257
2023-08-14,10052942016
2023-08-15,9887348807
2023-08-16,9882133273
2023-08-17,9970797353
2023-08-18,9977316771
2023-08-21,9966885703
2023-08-22,9942111916
2023-08-23,9944719683
2023-08-24,9935592498
2023-08-25,10020344928
2023-08-28,10168987650
2023-08-29,10213319690
2023-08-30,10105097357
2023-08-31,9979924538
2023-09-01,9955150751
2023-09-05,9753048804
2023-09-06,9664384724
2023-09-07,9673511909
2023-09-08,9633091519
2023-09-11,9685246860
2023-09-12,9755656571
2023-09-13,9545731323
2023-09-14,9707412880
2023-09-15,9702197346
2023-09-18,9656561423
2023-09-19,9630483752
2023-09-20,9710020647
2023-09-21,9608317732
2023-09-22,9532692487
2023-09-25,9616141033
2023-09-26,9716540065
2023-09-27,9552250740
2023-09-28,9681335210
2023-09-29,9681335210
2023-10-02,9515048444
2023-10-03,9479999834
2023-10-04,9626684756
2023-10-05,9561779923
2023-10-06,9652646689
2023-10-09,9607213306
2023-10-10,9631877143
2023-10-11,9533221797
2023-10-12,9418989292
2023-10-13,9521538927
2023-10-16,9320333947
2023-10-17,9261919597
2023-10-18,9173649025
2023-10-19,8924414468
2023-10-20,8867298216
2023-10-23,8750469517
2023-10-24,8736190454
2023-10-25,8797200997
2023-10-26,8633640819
2023-10-27,8620659852
2023-10-30,8586909339
2023-10-31,8435032031
2023-11-01,8316905236
2023-11-02,8033920166
2023-11-03,8100123096
2023-11-06,8129979318
2023-11-07,8172816508
2023-11-08,8233827050
2023-11-09,8068968776
2023-11-10,8316905236
2023-11-13,8762152387
2023-11-14,8943885918
2023-11-15,8773835257
2023-11-16,8925712565
2023-11-17,8924414468
2023-11-20,8906241115
2023-11-21,8946482111
2023-11-22,9008790751
2023-11-24,9043839360
2023-11-27,8824461026
2023-11-28,8750469517
2023-11-29,8653112268
2023-11-30,8662198945
2023-12-01,9026964104
2023-12-04,8997107881
2023-12-05,9071099390
2023-12-06,9167158542
2023-12-07,9286583434
2023-12-08,9334613010
2023-12-11,9269708177
2023-12-12,9383940682
2023-12-13,9609809499
2023-12-14,9769475387
2023-12-15,9625386659
2023-12-18,9573462793
2023-12-19,9621492369
2023-12-20,9528029411
2023-12-21,9734426778
2023-12-22,9725340101
2023-12-26,9790244934
2023-12-27,9844764993
2023-12-28,9873323119
2023-12-29,9827889737
2024-01-02,9808418287
2024-01-03,9686397202
2024-01-04,9709762942
2024-01-05,9592934243
2024-01-08,9786350644
2024-01-09,9743513454
2024-01-10,9700676265
2024-01-11,9599424726
2024-01-12,9574760890
2024-01-16,9474807448
2024-01-17,9421585485
2024-01-18,9638367626
2024-01-19,9611107596
2024-01-22,9714955328
2024-01-23,9631877143
2024-01-24,9509856057
2024-01-25,9611107596
2024-01-26,9631877143
2024-01-29,9765581097
2024-01-30,9707166748
2024-01-31,9714955328
2024-02-01,9830485930
2024-02-02,9883707893
2024-02-05,9724042005
2024-02-06,9877217409
2024-02-07,9769475387
2024-02-08,9722743908
2024-02-09,9569568503
2024-02-12,9830485930
2024-02-13,9508557961
2024-02-14,9564376117
2024-02-15,9800629707
2024-02-16,9820101157
2024-02-20,9818803060
2024-02-21,9747407744
2024-02-22,10005728978
2024-02-23,10366599846
2024-02-26,10458764709
2024-02-27,10105682420
2024-02-28,9929141275
2024-02-29,9926545082
2024-03-01,9979767045
2024-03-04,9968084175
2024-03-05,9788946837
2024-03-06,9778562064
2024-03-07,9764283001
2024-03-08,9704570555
2024-03-11,9735724875
2024-03-12,9660435269
2024-03-13,9779860161
2024-03-14,9656540979
2024-03-15,9681204815
2024-03-18,9629280949
2024-03-19,9655242882
2024-03-20,9707166748
2024-03-21,9616299983
2024-03-22,9491682704
2024-03-25,9461826481
2024-03-26,9460528385
2024-03-27,9755196324
2024-03-28,9803225900
2024-04-01,9637069529
2024-04-02,9485192221
2024-04-03,9533221797
2024-04-04,9461826481
2024-04-05,9413796905
2024-04-08,9407306422
2024-04-09,9498173188
2024-04-10,9328122526
2024-04-11,9321632043
2024-04-12,9217784311
2024-04-15,9181437605
2024-04-16,9245044341
2024-04-17,9112638483
2024-04-18,9082782260
2024-04-19,9198312861
2024-04-22,9351488266
2024-04-23,9444951225
2024-04-24,9503365574
2024-04-25,9452739805
2024-04-26,9492980801
2024-04-29,9479999834
2024-04-30,8993213591
2024-05-01,8928308758
2024-05-02,8904943019
2024-05-03,8798499093
2024-05-06,8895856342
2024-05-07,9242448148
2024-05-08,9444951225
2024-05-09,9533221797
2024-05-10,9436511657
2024-05-13,9413341938
2024-05-14,9367002500
2024-05-15,9620582203
2024-05-16,9567806732
2024-05-17,9602561310
2024-05-20,9457106963
2024-05-21,9428788418
2024-05-22,9316801443
2024-05-23,9206101674
2024-05-24,9231845806
2024-05-28,9158475030
2024-05-29,9028467162
2024-05-30,8913905774
2024-05-31,8925490633
2024-06-03,8969255658
2024-06-04,8964106832
2024-06-05,8964106832
2024-06-06,8830237344
2024-06-07,8818652485
2024-06-10,8678346964
2024-06-11,8561211163
2024-06-12,8548339097
2024-06-13,8530318204
2024-06-14,8469819493
2024-06-17,8518733344
2024-06-18,8789046733
2024-06-20,8566359989
2024-06-21,8657751658
2024-06-24,8659038865
2024-06-25,8508435692
2024-06-26,8310205874
2024-06-27,8249707163
2024-06-28,8250994370
2024-07-01,8381002237
2024-07-02,8444075361
2024-07-03,8339811626
2024-07-05,8361694138
2024-07-08,8334662799
2024-07-09,8294759394
2024-07-10,8262579229
2024-07-11,8379715031
2024-07-12,8386151064
2024-07-15,8474968320
2024-07-16,8700229476
2024-07-17,9167485476
2024-07-18,9096689112
2024-07-19,9054211294
2024-07-22,9132730897
2024-07-23,9009159063
2024-07-24,9047775261
2024-07-25,9144315757
2024-07-26,9307790996
2024-07-29,9199665641
2024-07-30,9324524682
2024-07-31,9260164352
2024-08-01,9368289707
2024-08-02,9141741344
2024-08-05,8888681472
2024-08-06,8167977569
2024-08-07,8404378672
2024-08-08,8709783340
2024-08-09,8809455157
