,MTG
2023-06-07,4571636940
2023-06-08,4543046340
2023-06-09,4531610100
2023-06-12,4483006080
2023-06-13,4451556420
2023-06-14,4385798040
2023-06-15,4400093340
2023-06-16,4374361800
2023-06-20,4417247700
2023-06-21,4374361800
2023-06-22,4334334960
2023-06-23,4351489320
2023-06-26,4322898720
2023-06-27,4385798040
2023-06-28,4440120180
2023-06-29,4477287960
2023-06-30,4448943030
2023-07-03,4502476860
2023-07-05,4423584900
2023-07-06,4333422660
2023-07-07,4389774060
2023-07-10,4432037610
2023-07-11,4468666020
2023-07-12,4530652559
2023-07-13,4544740410
2023-07-14,4525017420
2023-07-17,4601091809
2023-07-18,4615179660
2023-07-19,4674348630
2023-07-20,4674348630
2023-07-21,4668713490
2023-07-24,4719429750
2023-07-25,4702524330
2023-07-26,4741970309
2023-07-27,4753240590
2023-07-28,4753240590
2023-07-31,4716612180
2023-08-01,4722247320
2023-08-02,4761693300
2023-08-03,4973011050
2023-08-04,5065990860
2023-08-07,5094166559
2023-08-08,5085713850
2023-08-09,5088531420
2023-08-10,5018092170
2023-08-11,5040632730
2023-08-14,5063173290
2023-08-15,4981463760
2023-08-16,4899754230
2023-08-17,4851855540
2023-08-18,4851855540
2023-08-21,4789869000
2023-08-22,4747605450
2023-08-23,4787051430
2023-08-24,4837767690
2023-08-25,4882848809
2023-08-28,4891301520
2023-08-29,4919477220
2023-08-30,4930747500
2023-08-31,4953288059
2023-09-01,5006821890
2023-09-05,4860308250
2023-09-06,4851855540
2023-09-07,4857490680
2023-09-08,4896936660
2023-09-11,4863125820
2023-09-12,4919477220
2023-09-13,4823679840
2023-09-14,4851855540
2023-09-15,4868760960
2023-09-18,4925112360
2023-09-19,4874396100
2023-09-20,4846220400
2023-09-21,4775781150
2023-09-22,4764510870
2023-09-25,4778598720
2023-09-26,4725064890
2023-09-27,4713794610
2023-09-28,4772963580
2023-09-29,4702524330
2023-10-02,4597410300
2023-10-03,4542219300
2023-10-04,4641563100
2023-10-05,4729868700
2023-10-06,4724349600
2023-10-09,4760223750
2023-10-10,4793338350
2023-10-11,4854048450
2023-10-12,4809895650
2023-10-13,4738147350
2023-10-16,4829212500
2023-10-17,4851288900
2023-10-18,4785059700
2023-10-19,4633284450
2023-10-20,4605688950
2023-10-23,4578093450
2023-10-24,4583612550
2023-10-25,4564295700
2023-10-26,4567055250
2023-10-27,4542219300
2023-10-30,4605688950
2023-10-31,4647082200
2023-11-01,4669158600
2023-11-02,4746426000
2023-11-03,4895441700
2023-11-06,4892682150
2023-11-07,4859567550
2023-11-08,4798857450
2023-11-09,4801617000
2023-11-10,4881643950
2023-11-13,4851288900
2023-11-14,4942354050
2023-11-15,4925796750
2023-11-16,4774021500
2023-11-17,4831972050
2023-11-20,4854048450
2023-11-21,4793338350
2023-11-22,4845769800
2023-11-24,4873365300
2023-11-27,4859567550
2023-11-28,4807136100
2023-11-29,4785059700
2023-11-30,4854048450
2023-12-01,4892682150
2023-12-04,4947873150
2023-12-05,4856808000
2023-12-06,4820933850
2023-12-07,4898201250
2023-12-08,4989266400
2023-12-11,5027900100
2023-12-12,5052736050
2023-12-13,5157598950
2023-12-14,5295576450
2023-12-15,5232106800
2023-12-18,5223828150
2023-12-19,5334210150
2023-12-20,5301095550
2023-12-21,5348007900
2023-12-22,5370084300
2023-12-26,5367324750
2023-12-27,5375603400
2023-12-28,5372843850
2023-12-29,5323171950
2024-01-02,5225169620
2024-01-03,5173809960
2024-01-04,5214357060
2024-01-05,5214357060
2024-01-08,5271123000
2024-01-09,5181919380
2024-01-10,5233279040
2024-01-11,5192731940
2024-01-12,5235982180
2024-01-16,5192731940
2024-01-17,5171106820
2024-01-18,5208950780
2024-01-19,5317076380
2024-01-22,5376545460
2024-01-23,5352217200
2024-01-24,5354920340
2024-01-25,5368436040
2024-01-26,5422498840
2024-01-29,5436014540
2024-01-30,5465749080
2024-01-31,5363029760
2024-02-01,5398170580
2024-02-02,5354920340
2024-02-05,5200841360
2024-02-06,5271123000
2024-02-07,5152184840
2024-02-08,5117044020
2024-02-09,5154887980
2024-02-12,5227872760
2024-02-13,5176513100
2024-02-14,5233279040
2024-02-15,5273826140
2024-02-16,5222466480
2024-02-20,5184622520
2024-02-21,5203544500
2024-02-22,5157591120
2024-02-23,5214357060
2024-02-26,5198138220
2024-02-27,5241388460
2024-02-28,5381951740
2024-02-29,5376545460
2024-03-01,5357623480
2024-03-04,5341404640
2024-03-05,5349514060
2024-03-06,5392764300
2024-03-07,5335998360
2024-03-08,5338701500
2024-03-11,5644156320
2024-03-12,5657672020
2024-03-13,5671187720
2024-03-14,5676594000
2024-03-15,5673890860
2024-03-18,5568468400
2024-03-19,5665781440
2024-03-20,5936095440
2024-03-21,5922579740
2024-03-22,5890142060
2024-03-25,5903657760
2024-03-26,5876626360
2024-03-27,5982048820
2024-03-28,6044221040
2024-04-01,5917173460
2024-04-02,5906360900
2024-04-03,5860407520
2024-04-04,5554952700
2024-04-05,5590093520
2024-04-08,5622531200
2024-04-09,5571171540
2024-04-10,5357623480
2024-04-11,5379248600
2024-04-12,5335998360
2024-04-15,5292748120
2024-04-16,5271123000
2024-04-17,5238685320
2024-04-18,5292748120
2024-04-19,5360326620
2024-04-22,5398170580
2024-04-23,5487374200
2024-04-24,5500889900
2024-04-25,5503593040
2024-04-26,5536030720
2024-04-29,5557655840
2024-04-30,5481967920
2024-05-01,5554952700
2024-05-02,5544140140
2024-05-03,5579280960
2024-05-06,5663078300
2024-05-07,5725250520
2024-05-08,5644156320
2024-05-09,5725250520
2024-05-10,5744172500
2024-05-13,5698219120
2024-05-14,5660375160
2024-05-15,5692812840
2024-05-16,5703625400
2024-05-17,5727953660
2024-05-20,5584687240
2024-05-21,5665781440
2024-05-22,5619828060
2024-05-23,5511702460
2024-05-24,5554952700
2024-05-28,5519811880
2024-05-29,5468452220
2024-05-30,5587390380
2024-05-31,5676594000
2024-06-03,5773907040
2024-06-04,5717141100
2024-06-05,5765797620
2024-06-06,5695515980
2024-06-07,5660375160
2024-06-10,5622531200
2024-06-11,5533327580
2024-06-12,5676594000
2024-06-13,5665781440
2024-06-14,5527921300
2024-06-17,5638750040
2024-06-18,5682000280
2024-06-20,5760391340
2024-06-21,5782016460
2024-06-24,5879329500
2024-06-25,5776610180
2024-06-26,5706328540
2024-06-27,5736063080
2024-06-28,5825266700
2024-07-01,5844188680
2024-07-02,5909064040
2024-07-03,5852298100
2024-07-05,5795532160
2024-07-08,5754985060
2024-07-09,5784719600
2024-07-10,5855001240
2024-07-11,6028002200
2024-07-12,6057736740
2024-07-15,6171268620
2024-07-16,6325347600
2024-07-17,6360488420
2024-07-18,6322644460
2024-07-19,6325347600
2024-07-22,6376707260
2024-07-23,6392926100
2024-07-24,6314535040
2024-07-25,6603771020
2024-07-26,6725412320
2024-07-29,6513483250
2024-07-30,6571852550
2024-07-31,6590424600
2024-08-01,6502870650
2024-08-02,6404704100
2024-08-05,6213677300
2024-08-06,6287965500
2024-08-07,6213677300
2024-08-08,6240208800
2024-08-09,6311843850
