,PXD
2023-03-15,42734750000
2023-03-16,43825150000
2023-03-17,42781750000
2023-03-20,43919150000
2023-03-21,45904900000
2023-03-22,44605350000
2023-03-23,44457300000
2023-03-24,45171700000
2023-03-27,45688700000
2023-03-28,46475950000
2023-03-29,47535800000
2023-03-30,47484100000
2023-03-31,47792160000
2023-04-03,49928580000
2023-04-04,49317840000
2023-04-05,49233600000
2023-04-06,48709440000
2023-04-10,51531480000
2023-04-11,51571260000
2023-04-12,52673400000
2023-04-13,53333280000
2023-04-14,53820000000
2023-04-17,53403480000
2023-04-18,53464320000
2023-04-19,53190540000
2023-04-20,52720200000
2023-04-21,52598520000
2023-04-24,53174160000
2023-04-25,52050960000
2023-04-26,52060320000
2023-04-27,49797540000
2023-04-28,50906700000
2023-05-01,50775660000
2023-05-02,49025340000
2023-05-03,48622860000
2023-05-04,48218040000
2023-05-05,49659480000
2023-05-08,49689900000
2023-05-09,49430160000
2023-05-10,48931740000
2023-05-11,48484800000
2023-05-12,47918520000
2023-05-15,48386520000
2023-05-16,47076120000
2023-05-17,47726640000
2023-05-18,47728980000
2023-05-19,48891960000
2023-05-22,49383360000
2023-05-23,50080680000
2023-05-24,49685220000
2023-05-25,48578400000
2023-05-26,48655620000
2023-05-30,48274200000
2023-05-31,46668960000
2023-06-01,46987200000
2023-06-02,48126780000
2023-06-05,47466900000
2023-06-06,47607300000
2023-06-07,48393540000
2023-06-08,48445020000
2023-06-09,47923200000
2023-06-12,47186100000
2023-06-13,47249280000
2023-06-14,47099520000
2023-06-15,47569860000
2023-06-16,48391200000
2023-06-20,47230560000
2023-06-21,47565180000
2023-06-22,46844460000
2023-06-23,46486440000
2023-06-26,47122920000
2023-06-27,46739160000
2023-06-28,47604960000
2023-06-29,48220380000
2023-06-30,48272940000
2023-07-03,48403420000
2023-07-05,48354490000
2023-07-06,47296670000
2023-07-07,48091200000
2023-07-10,48091200000
2023-07-11,49726860000
2023-07-12,50309360000
2023-07-13,50141600000
2023-07-14,48678360000
2023-07-17,48231000000
2023-07-18,49193290000
2023-07-19,48955630000
2023-07-20,49661620000
2023-07-21,50293050000
2023-07-24,50800990000
2023-07-25,51150490000
2023-07-26,51388150000
2023-07-27,51411450000
2023-07-28,52052200000
2023-07-31,52581110000
2023-08-01,52350440000
2023-08-02,53110020000
2023-08-03,53585340000
2023-08-04,54535980000
2023-08-07,54130560000
2023-08-08,54379870000
2023-08-09,55125470000
2023-08-10,54967030000
2023-08-11,55165080000
2023-08-14,55221000000
2023-08-15,54456760000
2023-08-16,54556950000
2023-08-17,55127800000
2023-08-18,55421380000
2023-08-21,55288570000
2023-08-22,54780630000
2023-08-23,54538310000
2023-08-24,54237740000
2023-08-25,54470740000
2023-08-28,55085860000
2023-08-29,55398080000
2023-08-30,55470310000
2023-08-31,55437690000
2023-09-01,56306780000
2023-09-05,56625990000
2023-09-06,56239210000
2023-09-07,55675350000
2023-09-08,55645060000
2023-09-11,54438120000
2023-09-12,55032270000
2023-09-13,54948390000
2023-09-14,55302550000
2023-09-15,54522000000
2023-09-18,54820240000
2023-09-19,54505690000
2023-09-20,53303410000
2023-09-21,51952010000
2023-09-22,51975310000
2023-09-25,52550820000
2023-09-26,53093710000
2023-09-27,54542970000
2023-09-28,54566270000
2023-09-29,53485150000
2023-10-02,52299180000
2023-10-03,52108120000
2023-10-04,50169560000
2023-10-05,50085680000
2023-10-06,55321190000
2023-10-09,54899460000
2023-10-10,55316530000
2023-10-11,56111060000
2023-10-12,56003880000
2023-10-13,57851570000
2023-10-16,57961080000
2023-10-17,58678720000
2023-10-18,59468590000
2023-10-19,59491890000
2023-10-20,58466690000
2023-10-23,57611580000
2023-10-24,57073350000
2023-10-25,57122280000
2023-10-26,56632980000
2023-10-27,55638070000
2023-10-30,55666030000
2023-10-31,55687000000
2023-11-01,55423710000
2023-11-02,57280720000
2023-11-03,56779770000
2023-11-06,55703310000
2023-11-07,54748010000
2023-11-08,53983770000
2023-11-09,54021050000
2023-11-10,54419480000
2023-11-13,54985670000
2023-11-14,55200030000
2023-11-15,54801600000
2023-11-16,54137550000
2023-11-17,55491280000
2023-11-20,55307210000
2023-11-21,55255950000
2023-11-22,55046250000
2023-11-24,55381770000
2023-11-27,55081200000
2023-11-28,55013630000
2023-11-29,53562040000
2023-11-30,53972120000
2023-12-01,54090950000
2023-12-04,53671550000
2023-12-05,52606740000
2023-12-06,51742310000
2023-12-07,51399800000
2023-12-08,51970650000
2023-12-11,52059190000
2023-12-12,51325240000
2023-12-13,51870460000
2023-12-14,53228850000
2023-12-15,52925950000
2023-12-18,53308070000
2023-12-19,53934840000
2023-12-20,52895660000
2023-12-21,53296420000
2023-12-22,53270790000
2023-12-26,53587670000
2023-12-27,53317390000
2023-12-28,52390050000
2023-12-29,52397040000
2024-01-02,53885520000
2024-01-03,54374580000
2024-01-04,53731080000
2024-01-05,53838720000
2024-01-08,52965900000
2024-01-09,52212420000
2024-01-10,51718680000
2024-01-11,51566580000
2024-01-12,52343460000
2024-01-16,51014340000
2024-01-17,50806080000
2024-01-18,50691420000
2024-01-19,50738220000
2024-01-22,50658660000
2024-01-23,51278760000
2024-01-24,52172640000
2024-01-25,53415180000
2024-01-26,53922960000
2024-01-29,53915940000
2024-01-30,54788760000
2024-01-31,53780220000
2024-02-01,53480700000
2024-02-02,53227980000
2024-02-05,52921440000
2024-02-06,53363700000
2024-02-07,53295840000
2024-02-08,54231840000
2024-02-09,53169480000
2024-02-12,53665560000
2024-02-13,53073540000
2024-02-14,52731900000
2024-02-15,54182700000
2024-02-16,54187380000
2024-02-20,53618760000
2024-02-21,54695160000
2024-02-22,54737280000
2024-02-23,54400320000
2024-02-26,54746640000
2024-02-27,54697500000
2024-02-28,54945540000
2024-02-29,55034460000
2024-03-01,55521180000
2024-03-04,54919800000
2024-03-05,55516500000
2024-03-06,56174040000
2024-03-07,56482920000
2024-03-08,56983680000
2024-03-11,57245760000
2024-03-12,56953260000
2024-03-13,57500820000
2024-03-14,58609980000
2024-03-15,58490640000
2024-03-18,58956300000
2024-03-19,59515560000
2024-03-20,59440680000
2024-03-21,59770620000
2024-03-22,59794020000
2024-03-25,60421139999
2024-03-26,60102900000
2024-03-27,60840000000
2024-03-28,61425000000
2024-04-01,61766639999
2024-04-02,63051300000
2024-04-03,63116820000
2024-04-04,63142559999
2024-04-05,63830519999
2024-04-08,63299340000
2024-04-09,63713519999
2024-04-10,64424880000
2024-04-11,64289160000
2024-04-12,63367200000
2024-04-15,62946000000
2024-04-16,62538840000
2024-04-17,62662860000
2024-04-18,62704980000
2024-04-19,63252540000
2024-04-22,64001340000
2024-04-23,64403820000
2024-04-24,64471679999
2024-04-25,64385099999
2024-04-26,62915580000
2024-04-29,64022400000
2024-04-30,63020880000
2024-05-01,62632440000
2024-05-02,63091080000
