,CTAS
2023-03-06,45253926920
2023-03-07,44384657400
2023-03-08,44705289600
2023-03-09,44203474760
2023-03-10,43595800400
2023-03-13,43856377680
2023-03-14,44964849000
2023-03-15,44007023920
2023-03-16,44339870680
2023-03-17,44046721240
2023-03-20,44968920520
2023-03-21,45104298560
2023-03-22,44383639520
2023-03-23,44089472200
2023-03-24,44415193800
2023-03-27,44855935840
2023-03-28,45156210440
2023-03-29,47346688200
2023-03-30,47600140320
2023-03-31,47095271840
2023-04-03,46910017680
2023-04-04,46304379080
2023-04-05,45981711120
2023-04-06,45980693240
2023-04-10,45805617880
2023-04-11,45831064880
2023-04-12,46205644720
2023-04-13,46800086640
2023-04-14,46680994680
2023-04-17,47024020240
2023-04-18,46810265440
2023-04-19,46245342040
2023-04-20,46709495320
2023-04-21,46809247560
2023-04-24,46614832480
2023-04-25,45501271760
2023-04-26,44749058440
2023-04-27,45888066160
2023-04-28,46391916760
2023-05-01,47058628160
2023-05-02,46708477440
2023-05-03,46619921880
2023-05-04,46611778840
2023-05-05,47470869560
2023-05-08,46846909120
2023-05-09,46979233520
2023-05-10,48148777640
2023-05-11,48270923240
2023-05-12,48284155680
2023-05-15,47744679280
2023-05-16,47429136480
2023-05-17,47366027920
2023-05-18,48064293600
2023-05-19,47889218240
2023-05-22,48005256560
2023-05-23,46881517040
2023-05-24,47055574520
2023-05-25,47249989600
2023-05-26,47710071360
2023-05-30,48002202920
2023-05-31,48108705300
2023-06-01,48502020000
2023-06-02,49068556200
2023-06-05,49342653750
2023-06-06,49378317000
2023-06-07,48610028700
2023-06-08,49230569250
2023-06-09,48953414850
2023-06-12,49371184350
2023-06-13,49242796650
2023-06-14,49530140550
2023-06-15,50171060100
2023-06-16,50067127200
2023-06-20,49362013800
2023-06-21,49571917500
2023-06-22,49650376650
2023-06-23,49173508050
2023-06-26,49456776150
2023-06-27,50049805050
2023-06-28,49861299300
2023-06-29,49931606850
2023-06-30,50649966600
2023-07-03,49666679850
2023-07-05,49598410200
2023-07-06,49600448100
2023-07-07,48934054800
2023-07-10,49876583550
2023-07-11,50208761250
2023-07-12,50239329750
2023-07-13,50385039600
2023-07-14,50576602200
2023-07-17,51321454650
2023-07-18,51327568350
2023-07-19,51361193700
2023-07-20,51668916600
2023-07-21,51703560900
2023-07-24,52024530150
2023-07-25,52623672750
2023-07-26,52630805400
2023-07-27,51411122250
2023-07-28,51216502800
2023-07-31,51155365800
2023-08-01,51329606250
2023-08-02,50902666200
2023-08-03,50632644450
2023-08-04,49937720550
2023-08-07,50375869050
2023-08-08,50000895450
2023-08-09,50149662150
2023-08-10,49944853200
2023-08-11,49929568950
2023-08-14,50280087750
2023-08-15,49792010700
2023-08-16,49956061650
2023-08-17,49309028400
2023-08-18,49463908800
2023-08-21,49523007900
2023-08-22,49481230950
2023-08-23,50052861900
2023-08-24,49714570500
2023-08-25,50540938950
2023-08-28,50854775550
2023-08-29,51185934300
2023-08-30,51557851050
2023-08-31,51257451390
2023-09-01,51368268420
2023-09-05,50502065580
2023-09-06,50399381910
2023-09-07,50579332500
2023-09-08,50338381710
2023-09-11,50614915950
2023-09-12,52032153930
2023-09-13,52337154930
2023-09-14,53210474460
2023-09-15,52366638360
2023-09-18,52331054910
2023-09-19,52382905080
2023-09-20,52310721510
2023-09-21,51283884810
2023-09-22,51316418250
2023-09-25,51394701840
2023-09-26,48685276290
2023-09-27,48909960360
2023-09-28,49195644630
2023-09-29,48902843670
2023-10-02,49295278290
2023-10-03,48888610290
2023-10-04,49200727980
2023-10-05,48988243950
2023-10-06,50148264420
2023-10-09,51059200740
2023-10-10,51508568880
2023-10-11,52105354170
2023-10-12,52357488330
2023-10-13,52117554210
2023-10-16,52529305559
2023-10-17,52284288090
2023-10-18,51666152730
2023-10-19,51120200940
2023-10-20,50649482730
2023-10-23,50780633160
2023-10-24,51425201940
2023-10-25,50987017170
2023-10-26,50693199540
2023-10-27,50468515470
2023-10-30,51119184270
2023-10-31,51557369040
2023-11-01,51748503000
2023-11-02,51960987030
2023-11-03,52709256150
2023-11-06,52735689570
2023-11-07,53503275420
2023-11-08,53599859070
2023-11-09,53510392110
2023-11-10,54237311160
2023-11-13,54520962090
2023-11-14,55565082180
2023-11-15,55636249080
2023-11-16,56266584480
2023-11-17,55710465990
2023-11-20,56002250280
2023-11-21,56246251080
2023-11-22,56406884940
2023-11-24,56415018300
2023-11-27,56400784920
2023-11-28,56359101450
2023-11-29,55823316360
2023-11-30,56142150250
2023-12-01,56649535250
2023-12-04,56324808849
2023-12-05,55921945160
2023-12-06,55906723609
2023-12-07,56192888750
2023-12-08,56150268410
2023-12-11,56786529200
2023-12-12,57285796040
2023-12-13,58339127300
2023-12-14,57174171339
2023-12-15,56696214670
2023-12-18,56894094820
2023-12-19,56856548330
2023-12-20,56183755820
2023-12-21,59866356150
2023-12-22,60403169480
2023-12-26,61132789109
2023-12-27,61516372170
2023-12-28,60996809930
2023-12-29,61156128820
2024-01-02,60065251070
2024-01-03,58885073560
2024-01-04,59098175260
2024-01-05,58578613020
2024-01-08,59275760010
2024-01-09,59314321270
2024-01-10,59569028540
2024-01-11,59693845250
2024-01-12,60175861000
2024-01-16,59726317890
2024-01-17,59758790530
2024-01-18,60137299740
2024-01-19,60789796849
2024-01-22,61041459810
2024-01-23,61258620589
2024-01-24,60678172150
2024-01-25,60734999270
2024-01-26,60663965369
2024-01-29,61089154000
2024-01-30,61780212369
2024-01-31,61349949890
2024-02-01,62666106580
2024-02-02,62844706099
2024-02-05,62471270740
2024-02-06,62701623530
2024-02-07,63080132740
2024-02-08,62627545320
2024-02-09,62735110940
2024-02-12,62275420130
2024-02-13,61491002920
2024-02-14,62171913589
2024-02-15,63019246540
2024-02-16,62373852820
2024-02-20,62371823280
2024-02-21,62779760820
2024-02-22,63636226700
2024-02-23,64245088700
2024-02-26,64330329380
2024-02-27,63742777550
2024-02-28,64003573440
2024-02-29,63789456970
2024-03-01,63764087720
2024-03-04,63853387480
2024-03-05,63462701030
2024-03-06,63504306599
2024-03-07,63766117260
2024-03-08,63460671490
2024-03-11,63367312650
2024-03-12,63595635900
2024-03-13,63248584560
2024-03-14,63900066900
2024-03-15,63664640260
2024-03-18,63419065920
2024-03-19,63694068589
2024-03-20,64436880230
2024-03-21,65164470320
2024-03-22,64883379030
2024-03-25,64504869820
2024-03-26,64275531800
2024-03-27,69576690280
2024-03-28,69717743310
2024-04-01,69059157580
2024-04-02,68572067980
2024-04-03,68887661450
2024-04-04,67432481270
2024-04-05,68364040130
2024-04-08,68742549340
2024-04-09,68772992440
2024-04-10,68087007920
2024-04-11,68104259010
2024-04-12,67828241570
2024-04-15,67453791440
2024-04-16,67640509119
2024-04-17,67838389270
2024-04-18,67222423880
2024-04-19,67105725330
2024-04-22,67482205000
2024-04-23,67617169410
2024-04-24,67393920010
2024-04-25,67507574250
2024-04-26,67607021710
2024-04-29,67566430910
2024-04-30,66806368180
2024-05-01,67339122430
2024-05-02,67207202330
2024-05-03,68399557080
2024-05-06,69582778900
2024-05-07,70301236060
2024-05-08,70073927580
2024-05-09,70653361250
2024-05-10,71061298790
2024-05-13,70030292470
2024-05-14,69785732900
2024-05-15,70262674800
2024-05-16,70159168260
2024-05-17,70236290780
2024-05-20,70776148420
2024-05-21,71028826150
2024-05-22,71215543830
2024-05-23,70635095390
2024-05-24,69289510370
2024-05-28,68023077410
2024-05-29,67332019040
2024-05-30,67911452710
2024-05-31,68798361690
2024-06-03,68451310349
2024-06-04,69256022960
2024-06-05,69598000450
2024-06-06,69222535550
2024-06-07,69224565090
2024-06-10,69427519090
2024-06-11,69709625150
2024-06-12,70270792960
2024-06-13,70218024920
2024-06-14,70596534130
2024-06-17,71788888880
2024-06-18,72151161770
2024-06-20,71694515270
2024-06-21,71897469270
2024-06-24,72150147000
2024-06-25,72548951610
2024-06-26,71792947960
2024-06-27,72215092280
2024-06-28,71060284020
2024-07-01,70435185700
2024-07-02,71474310180
2024-07-03,71304843590
2024-07-05,72223210440
2024-07-08,72154206080
2024-07-09,72180590100
2024-07-10,72633177520
2024-07-11,72645354760
2024-07-12,73242039520
2024-07-15,72589443250
2024-07-16,73665820250
2024-07-17,73090060100
2024-07-18,77069608650
2024-07-19,77027975200
2024-07-22,78397817250
2024-07-23,76772081800
2024-07-24,76570007250
2024-07-25,76650227800
2024-07-26,77315347550
2024-07-29,77667708700
2024-07-30,77800732650
2024-07-31,77574287300
2024-08-01,77368150950
2024-08-02,76845194200
2024-08-05,75126037350
2024-08-06,75691643000
2024-08-07,75162593550
2024-08-08,76202414350
2024-08-09,76732479250
