,BBBY
2015-11-18,8762850450.0
2015-11-19,8717489050.0
2015-11-20,8686708100.0
2015-11-23,8568444450.0
2015-11-24,8769330650.0
2015-11-25,8931335650.0
2015-11-27,8979937150.0
2015-11-30,8572070560.0
2015-12-01,8471444640.0
2015-12-02,8449432720.0
2015-12-03,8389686080.0
2015-12-04,8551630920.0
2015-12-07,8540624960.0
2015-12-08,8466727800.0
2015-12-09,8399119760.0
2015-12-10,8471444640.0
2015-12-11,8274909640.0
2015-12-14,8207301600.0
2015-12-15,8300066120.0
2015-12-16,8423490100.0
2015-12-17,8130259880.0
2015-12-18,7886556479.0
2015-12-21,7918002080.0
2015-12-22,8068940960.0
2015-12-23,7699455160.0
2015-12-24,7696310600.0
2015-12-28,7661720439.0
2015-12-29,7686876920.0
2015-12-30,7642853080.0
2015-12-31,7586251000.0
2016-01-04,7620841160.0
2016-01-05,7710461120.0
2016-01-06,7392860560.0
2016-01-07,7312674280.0
2016-01-08,7333113920.0
2016-01-11,7254499920.0
2016-01-12,7174313640.0
2016-01-13,6987212320.0
2016-01-14,6954194439.0
2016-01-15,6979350920.0
2016-01-19,6795394160.0
2016-01-20,6748225760.0
2016-01-21,6817406080.0
2016-01-22,6869291320.0
2016-01-25,6822122920.0
2016-01-26,6927465680.0
2016-01-27,6770237680.0
2016-01-28,6594142320.0
2016-01-29,6787532760.0
2016-02-01,6864574479.0
2016-02-02,6668039479.0
2016-02-03,6715207880.0
2016-02-04,6800111000.0
2016-02-05,6826839760.0
2016-02-08,6877152720.0
2016-02-09,6866146760.0
2016-02-10,6834701160.0
2016-02-11,6633449320.0
2016-02-12,6751370320.0
2016-02-16,7013941080.0
2016-02-17,7190036439.0
2016-02-18,7392860560.0
2016-02-19,7309529720.0
2016-02-22,7501347880.0
2016-02-23,7469902280.0
2016-02-24,7600401520.0
2016-02-25,7584678720.0
2016-02-26,7702599720.0
2016-02-29,7295928150.0
2016-03-01,7522642080.0
2016-03-02,7473951840.0
2016-03-03,7706752050.0
2016-03-04,7808697240.0
2016-03-07,7925858130.0
2016-03-08,7799567820.0
2016-03-09,7779787410.0
2016-03-10,7623065700.0
2016-03-11,7711316760.0
2016-03-14,7626108840.0
2016-03-15,7490689110.0
2016-03-16,7550030340.0
2016-03-17,7505904810.0
2016-03-18,7683928500.0
2016-03-21,7674799080.0
2016-03-22,7633716690.0
2016-03-23,7525685220.0
2016-03-24,7516555800.0
2016-03-28,7486124400.0
2016-03-29,7536336210.0
2016-03-30,7545465630.0
2016-03-31,7553073480.0
2016-04-01,7533293070.0
2016-04-04,7496775390.0
2016-04-05,7464822420.0
2016-04-06,7426783170.0
2016-04-07,7451128290.0
2016-04-08,7149857430.0
2016-04-11,7060084800.0
2016-04-12,7172680980.0
2016-04-13,7291363440.0
2016-04-14,7279190880.0
2016-04-15,7309622280.0
2016-04-18,7288320300.0
2016-04-19,7306579140.0
2016-04-20,7396351770.0
2016-04-21,7419175320.0
2016-04-22,7476994980.0
2016-04-25,7335488970.0
2016-04-26,7504383240.0
2016-04-27,7621544130.0
2016-04-28,7340053680.0
2016-04-29,7184853540.0
2016-05-02,7082908350.0
2016-05-03,7009872990.0
2016-05-04,6965747460.0
2016-05-05,6903363090.0
2016-05-06,6886625820.0
2016-05-09,6894233670.0
2016-05-10,6959661180.0
2016-05-11,6635566770.0
2016-05-12,6580790250.0
2016-05-13,6434719530.0
2016-05-16,6518405880.0
2016-05-17,6548837280.0
2016-05-18,6390594000.0
2016-05-19,6425590110.0
2016-05-20,6492539190.0
2016-05-23,6469715640.0
2016-05-24,6553401990.0
2016-05-25,6778594350.0
2016-05-26,6691864860.0
2016-05-27,6775551210.0
2016-05-31,6700193750.0
2016-06-01,6665757000.0
2016-06-02,6728641500.0
2016-06-03,6655276250.0
2016-06-06,6787034250.0
2016-06-07,6800509500.0
2016-06-08,6816979250.0
2016-06-09,6587900000.0
2016-06-10,6517529250.0
2016-06-13,6438175000.0
2016-06-14,6409727250.0
2016-06-15,6429191500.0
2016-06-16,6355826250.0
2016-06-17,6565441250.0
2016-06-20,6598380750.0
2016-06-21,6487584250.0
2016-06-22,6465125500.0
2016-06-23,6562446750.0
2016-06-24,6484589750.0
2016-06-27,6267488500.0
2016-06-28,6376787750.0
2016-06-29,6423202500.0
2016-06-30,6471114500.0
2016-07-01,6523518250.0
2016-07-05,6327378500.0
2016-07-06,6520523750.0
2016-07-07,6496567750.0
2016-07-08,6656773500.0
2016-07-11,6760083750.0
2016-07-12,6861896750.0
2016-07-13,6743614000.0
2016-07-14,6730138750.0
2016-07-15,6643298250.0
2016-07-18,6638806500.0
2016-07-19,6620839500.0
2016-07-20,6653779000.0
2016-07-21,6605867000.0
2016-07-22,6659768000.0
2016-07-25,6619342250.0
2016-07-26,6656773500.0
2016-07-27,6578916500.0
2016-07-28,6598380750.0
2016-07-29,6730138750.0
2016-08-01,6745111250.0
2016-08-02,6525015500.0
2016-08-03,6544479750.0
2016-08-04,6499562249.0
2016-08-05,6709177250.0
2016-08-08,6731636000.0
2016-08-09,6670248750.0
2016-08-10,6608861500.0
2016-08-11,6846924250.0
2016-08-12,6906814250.0
2016-08-15,6962212500.0
2016-08-16,6864891250.0
2016-08-17,6770564500.0
2016-08-18,6827460000.0
2016-08-19,6810990250.0
2016-08-22,6734630500.0
2016-08-23,6858902250.0
2016-08-24,6866388500.0
2016-08-25,6941251000.0
2016-08-26,6805001250.0
2016-08-29,6742855810.0
2016-08-30,6787148710.0
2016-08-31,6846205910.0
2016-09-01,6775337270.0
2016-09-02,6819630170.0
2016-09-06,6825535890.0
2016-09-07,6843253050.0
2016-09-08,6701515770.0
2016-09-09,6419517640.0
2016-09-12,6474145550.0
2016-09-13,6388512610.0
2016-09-14,6338313990.0
2016-09-15,6363413300.0
2016-09-16,6378177600.0
2016-09-19,6398847620.0
2016-09-20,6356031150.0
2016-09-21,6364889730.0
2016-09-22,6412135490.0
2016-09-23,6422470500.0
2016-09-26,6232011030.0
2016-09-27,6224628879.0
2016-09-28,6243822470.0
2016-09-29,6227581740.0
2016-09-30,6364889730.0
2016-10-03,6347172570.0
2016-10-04,6496292000.0
2016-10-05,6614406400.0
2016-10-06,6652793580.0
2016-10-07,6546490620.0
2016-10-10,6485956990.0
2016-10-11,6279256790.0
2016-10-12,6298450379.0
2016-10-13,6150807379.0
2016-10-14,6081415170.0
2016-10-17,5967730060.0
2016-10-18,5941154320.0
2016-10-19,5948536470.0
2016-10-20,5950012900.0
2016-10-21,5972159350.0
2016-10-24,6050410140.0
2016-10-25,6012022960.0
2016-10-26,5989876510.0
2016-10-27,5924913590.0
2016-10-28,5960347910.0
2016-10-31,5967730060.0
2016-11-01,5902767140.0
2016-11-02,5812704910.0
2016-11-03,5799417040.0
2016-11-04,5709354810.0
2016-11-07,5848139230.0
2016-11-08,5862903530.0
2016-11-09,6076985879.0
2016-11-10,6453475530.0
2016-11-11,6481527700.0
2016-11-14,6767955120.0
2016-11-15,6648364290.0
2016-11-16,6618835690.0
2016-11-17,6632123560.0
2016-11-18,6558302060.0
2016-11-21,6620312120.0
2016-11-22,6751714390.0
2016-11-23,6704468629.0
2016-11-25,6720709360.0
2016-11-28,6553783750.0
2016-11-29,6526265100.0
2016-11-30,6490056350.0
2016-12-01,6576957349.0
2016-12-02,6484262950.0
2016-12-05,6650823200.0
2016-12-06,6665306700.0
2016-12-07,6905732800.0
2016-12-08,6953528350.0
2016-12-09,6963666800.0
2016-12-12,6879662500.0
2016-12-13,6911526200.0
2016-12-14,6800003250.0
2016-12-15,6908629500.0
2016-12-16,6846350450.0
2016-12-19,6820280150.0
2016-12-20,6691377000.0
2016-12-21,6598682600.0
2016-12-22,5993272300.0
2016-12-23,5904922950.0
2016-12-27,5936786650.0
2016-12-28,5877404300.0
2016-12-29,5919406450.0
2016-12-30,5886094400.0
2017-01-03,5925199849.0
2017-01-04,6103346900.0
2017-01-05,5961408599.0
2017-01-06,5881749350.0
2017-01-09,5857127400.0
2017-01-10,5902026250.0
2017-01-11,5880301000.0
2017-01-12,5922303150.0
2017-01-13,5926648200.0
2017-01-17,5958511900.0
2017-01-18,5951270150.0
2017-01-19,5922303150.0
2017-01-20,5891887800.0
2017-01-23,5789054950.0
2017-01-24,5823815350.0
2017-01-25,5870162550.0
2017-01-26,5851334000.0
2017-01-27,5755742900.0
2017-01-30,5793400000.0
2017-01-31,5844092250.0
2017-02-01,5762984650.0
2017-02-02,5799193400.0
2017-02-03,5803538450.0
2017-02-06,5744156099.0
2017-02-07,5686222100.0
2017-02-08,5725327550.0
2017-02-09,5841195550.0
2017-02-10,5829608750.0
2017-02-13,5816573599.0
2017-02-14,5941131700.0
2017-02-15,5978788800.0
2017-02-16,5920854800.0
2017-02-17,5958511900.0
2017-02-21,6004859100.0
2017-02-22,5958511900.0
2017-02-23,5851334000.0
2017-02-24,5944028400.0
2017-02-27,5921768900.0
2017-02-28,5709772400.0
2017-03-01,5754998320.0
2017-03-02,5739451910.0
2017-03-03,5687159440.0
2017-03-06,5602360840.0
2017-03-07,5513322310.0
2017-03-08,5602360840.0
2017-03-09,5574094640.0
2017-03-10,5620733870.0
2017-03-13,5585401120.0
2017-03-14,5579747880.0
2017-03-15,5589641050.0
2017-03-16,5606600770.0
2017-03-17,5608014080.0
2017-03-20,5533108650.0
2017-03-21,5374817930.0
2017-03-22,5417217230.0
2017-03-23,5425697090.0
2017-03-24,5411563990.0
2017-03-27,5415803920.0
2017-03-28,5526042100.0
2017-03-29,5564201470.0
2017-03-30,5643346830.0
2017-03-31,5576921260.0
2017-04-03,5551481680.0
2017-04-04,5509082380.0
2017-04-05,5342311800.0
2017-04-06,5523215480.0
2017-04-07,5581161190.0
2017-04-10,5565614780.0
2017-04-11,5540175200.0
2017-04-12,5435590260.0
2017-04-13,5425697090.0
2017-04-17,5431350330.0
2017-04-18,5429937020.0
2017-04-19,5527455410.0
2017-04-20,5643346830.0
2017-04-21,5624973800.0
2017-04-24,5609427390.0
2017-04-25,5562788160.0
2017-04-26,5567028090.0
2017-04-27,5537348580.0
2017-04-28,5476576250.0
2017-05-01,5290019330.0
2017-05-02,5397430890.0
2017-05-03,5325352080.0
2017-05-04,5243380100.0
2017-05-05,5277299540.0
2017-05-08,5258926510.0
2017-05-09,5305565740.0
2017-05-10,5322525459.0
2017-05-11,5181194459.0
2017-05-12,5102049100.0
2017-05-15,5083676070.0
2017-05-16,5014423880.0
2017-05-17,5017250500.0
2017-05-18,4967784650.0
2017-05-19,4993224230.0
2017-05-22,4991810920.0
2017-05-23,4904185700.0
2017-05-24,4905599010.0
2017-05-25,4914078870.0
2017-05-26,4925385350.0
2017-05-30,4859014320.0
2017-05-31,4812857879.0
2017-06-01,4942935120.0
2017-06-02,4923353600.0
2017-06-05,4873001120.0
2017-06-06,4766701440.0
2017-06-07,4731734440.0
2017-06-08,4730335760.0
2017-06-09,4984895520.0
2017-06-12,5103783320.0
2017-06-13,5061822920.0
2017-06-14,5053430840.0
2017-06-15,5025457240.0
2017-06-16,4941536440.0
2017-06-19,4916360200.0
2017-06-20,4775093520.0
2017-06-21,4707956879.0
2017-06-22,4719146320.0
2017-06-23,4147086200.0
2017-06-26,4208628120.0
2017-06-27,4296744960.0
2017-06-28,4222614920.0
2017-06-29,4258980600.0
2017-06-30,4251987200.0
2017-07-03,4356888200.0
2017-07-05,4307934400.0
2017-07-06,4147086200.0
2017-07-07,4152680920.0
2017-07-10,4033793120.0
2017-07-11,4005819520.0
2017-07-12,3986238000.0
2017-07-13,4085544280.0
2017-07-14,4081348240.0
2017-07-17,4085544280.0
2017-07-18,4019806320.0
2017-07-19,4082746920.0
2017-07-20,4131700720.0
2017-07-21,4092537680.0
2017-07-24,3940081560.0
2017-07-25,3959663080.0
2017-07-26,4089740320.0
2017-07-27,4254784560.0
2017-07-28,4098132400.0
2017-07-31,4182053200.0
2017-08-01,4210026800.0
2017-08-02,4172262439.0
2017-08-03,4271568720.0
2017-08-04,4210026800.0
2017-08-07,4285555520.0
2017-08-08,4249189840.0
2017-08-09,4165269040.0
2017-08-10,3972251200.0
2017-08-11,4025401040.0
2017-08-14,4068760120.0
2017-08-15,3856160760.0
2017-08-16,3882735680.0
2017-08-17,3843572640.0
2017-08-18,3814200360.0
2017-08-21,3805808280.0
2017-08-22,3828187160.0
2017-08-23,3850566040.0
2017-08-24,3843572640.0
2017-08-25,3907911920.0
2017-08-28,3875704000.0
2017-08-29,3867398920.0
2017-08-30,3857709660.0
2017-08-31,3818952620.0
2017-09-01,3853557120.0
2017-09-05,3877088180.0
2017-09-06,3860478020.0
2017-09-07,3826565610.0
2017-09-08,3917229400.0
2017-09-11,3828641880.0
2017-09-12,4015506180.0
2017-09-13,4083331000.0
2017-09-14,3994743480.0
2017-09-15,3968444060.0
2017-09-18,3778811400.0
2017-09-19,3741438540.0
2017-09-20,3147625320.0
2017-09-21,3079800500.0
2017-09-22,3115789180.0
2017-09-25,3191919080.0
2017-09-26,3175308920.0
2017-09-27,3218218500.0
2017-09-28,3248670460.0
2017-09-29,3248670460.0
2017-10-02,3266664800.0
2017-10-03,3220986860.0
2017-10-04,3218218500.0
2017-10-05,3218218500.0
2017-10-06,3171156380.0
2017-10-09,3086721400.0
2017-10-10,3070111240.0
2017-10-11,3043811820.0
2017-10-12,2946919220.0
2017-10-13,2938614140.0
2017-10-16,2937229960.0
2017-10-17,2919235620.0
2017-10-18,2924772340.0
2017-10-19,2934461600.0
2017-10-20,2971834460.0
2017-10-23,2915083080.0
2017-10-24,2964913560.0
2017-10-25,2899857100.0
2017-10-26,2906778000.0
2017-10-27,2811269580.0
2017-10-30,2758670740.0
2017-10-31,2754518200.0
2017-11-01,2814037940.0
2017-11-02,2729602960.0
2017-11-03,2707456080.0
2017-11-06,2765591640.0
2017-11-07,2665930680.0
2017-11-08,2697766820.0
2017-11-09,2789122700.0
2017-11-10,2771128360.0
2017-11-13,2729602960.0
2017-11-14,2798811960.0
2017-11-15,2761439100.0
2017-11-16,2841721540.0
2017-11-17,2909546360.0
2017-11-20,2887399480.0
2017-11-21,2805732860.0
2017-11-22,2915083080.0
2017-11-24,2859715880.0
2017-11-27,2851190020.0
2017-11-28,3021656540.0
2017-11-29,3170127380.0
2017-11-30,3078020470.0
2017-12-01,3082144660.0
2017-12-04,3354341200.0
2017-12-05,3240238610.0
2017-12-06,3174251570.0
2017-12-07,3102765610.0
2017-12-08,3172876840.0
2017-12-11,3197621980.0
2017-12-12,3186624140.0
2017-12-13,3238863880.0
2017-12-14,3087643580.0
2017-12-15,3109639260.0
2017-12-18,3245737530.0
2017-12-19,3295227810.0
2017-12-20,3377711610.0
2017-12-21,2956356865.0
2017-12-22,3083519390.0
2017-12-26,3181125220.0
2017-12-27,3152255890.0
2017-12-28,3117887640.0
2017-12-29,3023031270.0
2018-01-02,3064273170.0
2018-01-03,3007909240.0
2018-01-04,2974915720.0
2018-01-05,2933673820.0
2018-01-08,2947421120.0
2018-01-09,2936423280.0
2018-01-10,2929549630.0
2018-01-11,3023031270.0
2018-01-12,3137133860.0
2018-01-16,3163253730.0
2018-01-17,3216868200.0
2018-01-18,3190748330.0
2018-01-19,3260859560.0
2018-01-22,3277356320.0
2018-01-23,3293853080.0
2018-01-24,3227866040.0
2018-01-25,3166003190.0
2018-01-26,3097266690.0
2018-01-29,3122011830.0
2018-01-30,3160504270.0
2018-01-31,3172876840.0
2018-02-01,3122011830.0
2018-02-02,2980414640.0
2018-02-05,2820945960.0
2018-02-06,2906179220.0
2018-02-07,3049151140.0
2018-02-08,2999660860.0
2018-02-09,2991412480.0
2018-02-12,2980414640.0
2018-02-13,2980414640.0
2018-02-14,3133009670.0
2018-02-15,3155005350.0
2018-02-16,3148131700.0
2018-02-20,3032654380.0
2018-02-21,3050525870.0
2018-02-22,2973540990.0
2018-02-23,3020281810.0
2018-02-26,2984538830.0
2018-02-27,2936423280.0
2018-02-28,2947421120.0
2018-03-01,2896556110.0
2018-03-02,3001035590.0
2018-03-05,2983554780.0
2018-03-06,3047468670.0
2018-03-07,2976755430.0
2018-03-08,2957717250.0
2018-03-09,3054268020.0
2018-03-12,3082825290.0
2018-03-13,3059707500.0
2018-03-14,3036589710.0
2018-03-15,2974035690.0
2018-03-16,3025710750.0
2018-03-19,3027070620.0
2018-03-20,2957717250.0
2018-03-21,2976755430.0
2018-03-22,2899242840.0
2018-03-23,2896523100.0
2018-03-26,2865246090.0
2018-03-27,2753736750.0
2018-03-28,2802692070.0
2018-03-29,2854367130.0
2018-04-02,2752376880.0
2018-04-03,2801332200.0
2018-04-04,2923720500.0
2018-04-05,2929159980.0
2018-04-06,2855727000.0
2018-04-09,2831249340.0
2018-04-10,2887004010.0
2018-04-11,2923720500.0
2018-04-12,2340336270.0
2018-04-13,2349855360.0
2018-04-16,2378412630.0
2018-04-17,2377052760.0
2018-04-18,2464084440.0
2018-04-19,2406969900.0
2018-04-20,2330817180.0
2018-04-23,2360734320.0
2018-04-24,2381132370.0
2018-04-25,2411049510.0
2018-04-26,2405610030.0
2018-04-27,2477683140.0
2018-04-30,2374333020.0
2018-05-01,2362094190.0
2018-05-02,2379772500.0
2018-05-03,2287301340.0
2018-05-04,2324017830.0
2018-05-07,2309059260.0
2018-05-08,2290021080.0
2018-05-09,2273702640.0
2018-05-10,2299540170.0
2018-05-11,2285941470.0
2018-05-14,2321298090.0
2018-05-15,2378412630.0
2018-05-16,2393371200.0
2018-05-17,2427367950.0
2018-05-18,2454565350.0
2018-05-21,2449125870.0
2018-05-22,2408329770.0
2018-05-23,2426008080.0
2018-05-24,2442326520.0
2018-05-25,2447766000.0
2018-05-29,2442326520.0
2018-05-30,2469523920.0
2018-05-31,2469523920.0
2018-06-01,2424648210.0
2018-06-04,2484773500.0
2018-06-05,2549770300.0
2018-06-06,2557894900.0
2018-06-07,2587685100.0
2018-06-08,2648619600.0
2018-06-11,2755593500.0
2018-06-12,2761009900.0
2018-06-13,2714970500.0
2018-06-14,2683826200.0
2018-06-15,2733927900.0
2018-06-18,2729865600.0
2018-06-19,2736636100.0
2018-06-20,2763718100.0
2018-06-21,2724449200.0
2018-06-22,2717678700.0
2018-06-25,2666222900.0
2018-06-26,2713616400.0
2018-06-27,2732573800.0
2018-06-28,2628308100.0
2018-06-29,2698044250.0
2018-07-02,2617475300.0
2018-07-03,2712262300.0
2018-07-05,2817882100.0
2018-07-06,2853088700.0
2018-07-09,2874754300.0
2018-07-10,2802987000.0
2018-07-11,2743406600.0
2018-07-12,2689242600.0
2018-07-13,2690596700.0
2018-07-16,2612058900.0
2018-07-17,2590393300.0
2018-07-18,2534875200.0
2018-07-19,2603934300.0
2018-07-20,2542999800.0
2018-07-23,2595809700.0
2018-07-24,2578206400.0
2018-07-25,2553832600.0
2018-07-26,2571435900.0
2018-07-27,2548416200.0
2018-07-30,2626954000.0
2018-07-31,2536229300.0
2018-08-01,2484773500.0
2018-08-02,2464462000.0
2018-08-03,2509147300.0
2018-08-06,2511855500.0
2018-08-07,2515917800.0
2018-08-08,2509147300.0
2018-08-09,2496960400.0
2018-08-10,2456337400.0
2018-08-13,2453629200.0
2018-08-14,2492898100.0
2018-08-15,2502376800.0
2018-08-16,2475294800.0
2018-08-17,2490189900.0
2018-08-20,2463107900.0
2018-08-21,2490189900.0
2018-08-22,2519980100.0
2018-08-23,2529458800.0
2018-08-24,2567373600.0
2018-08-27,2473940700.0
2018-08-28,2484773500.0
2018-08-29,2429255400.0
2018-08-30,2391340600.0
2018-08-31,2429255400.0
2018-09-04,2423317210.0
2018-09-05,2450079410.0
2018-09-06,2428669650.0
2018-09-07,2428669650.0
2018-09-10,2492898930.0
2018-09-11,2478179720.0
2018-09-12,2518323020.0
2018-09-13,2345706830.0
2018-09-14,2417964770.0
2018-09-17,2562480650.0
2018-09-18,2483532160.0
2018-09-19,2539732780.0
2018-09-20,2559804430.0
2018-09-21,2559804430.0
2018-09-24,2550437660.0
2018-09-25,2529027900.0
2018-09-26,2516984910.0
2018-09-27,1988431460.0
2018-09-28,2007165000.0
2018-10-01,1973712250.0
2018-10-02,1877368330.0
2018-10-03,1868001560.0
2018-10-04,1902792420.0
2018-10-05,1859972900.0
2018-10-08,1882720770.0
2018-10-09,1862649120.0
2018-10-10,1869339670.0
2018-10-11,1866663450.0
2018-10-12,1810462830.0
2018-10-15,1865325340.0
2018-10-16,1893425650.0
2018-10-17,1837225030.0
2018-10-18,1793067400.0
2018-10-19,1759614650.0
2018-10-22,1777010080.0
2018-10-23,1810462830.0
2018-10-24,1758276540.0
2018-10-25,1798419840.0
2018-10-26,1771657640.0
2018-10-29,1829196370.0
2018-10-30,1924202180.0
2018-10-31,1838563140.0
2018-11-01,1900116200.0
2018-11-02,1968359810.0
2018-11-05,1908144860.0
2018-11-06,1933568950.0
2018-11-07,1896101870.0
2018-11-08,1917511630.0
2018-11-09,1876030220.0
2018-11-12,1851944240.0
2018-11-13,1888073210.0
2018-11-14,1823843930.0
2018-11-15,1783700630.0
2018-11-16,1698061590.0
2018-11-19,1672637500.0
2018-11-20,1656580180.0
2018-11-21,1715457020.0
2018-11-23,1706090250.0
2018-11-26,1732852450.0
2018-11-27,1656580180.0
2018-11-28,1663270730.0
2018-11-29,1710104580.0
2018-11-30,1723485680.0
2018-12-03,1772654400.0
2018-12-04,1649105760.0
2018-12-06,1662534960.0
2018-12-07,1671935400.0
2018-12-10,1647762840.0
2018-12-11,1654477440.0
2018-12-12,1657163280.0
2018-12-13,1553758440.0
2018-12-14,1575245160.0
2018-12-17,1559130120.0
2018-12-18,1585988520.0
2018-12-19,1599417720.0
2018-12-20,1532271720.0
2018-12-21,1451696520.0
2018-12-24,1426181040.0
2018-12-26,1553758440.0
2018-12-27,1532271720.0
2018-12-28,1536300480.0
2018-12-31,1520185440.0
2019-01-02,1608818160.0
2019-01-03,1543015080.0
2019-01-04,1604789400.0
2019-01-07,1622247360.0
2019-01-08,1581959760.0
2019-01-09,1646419920.0
2019-01-10,1919032680.0
2019-01-11,2045267160.0
2019-01-14,2060039280.0
2019-01-15,2015722920.0
2019-01-16,1998264960.0
2019-01-17,1959320280.0
2019-01-18,1978121160.0
2019-01-22,1978121160.0
2019-01-23,1941862320.0
2019-01-24,1972749480.0
2019-01-25,1987521600.0
2019-01-28,1982149920.0
2019-01-29,1974092400.0
2019-01-30,1968720720.0
2019-01-31,2026466280.0
2019-02-01,1994236200.0
2019-02-04,2038552560.0
2019-02-05,2082868920.0
2019-02-06,2086897680.0
2019-02-07,2060039280.0
2019-02-08,2070782640.0
2019-02-11,2061382200.0
2019-02-12,2124499440.0
2019-02-13,2183587920.0
2019-02-14,2237304720.0
2019-02-15,2272220640.0
2019-02-19,2252076840.0
2019-02-20,2268191880.0
2019-02-21,2226561360.0
2019-02-22,2260134360.0
2019-02-25,2261477280.0
2019-02-26,2226561360.0
2019-02-27,2218503840.0
2019-02-28,2246705160.0
2019-03-01,2241333480.0
2019-03-04,2016301200.0
2019-03-05,1999711380.0
2019-03-06,1983121560.0
2019-03-07,1970360160.0
2019-03-08,1909105440.0
2019-03-11,1943561220.0
2019-03-12,1988226120.0
2019-03-13,1989502260.0
2019-03-14,1910381580.0
2019-03-15,1822327920.0
2019-03-18,1786596000.0
2019-03-19,1782767580.0
2019-03-20,1735550400.0
2019-03-21,1775110740.0
2019-03-22,1748311800.0
2019-03-25,1770006180.0
2019-03-26,2159228880.0
2019-03-27,2191132380.0
2019-03-28,2211550620.0
2019-03-29,2168161860.0
2019-04-01,2157952740.0
2019-04-02,2159228880.0
2019-04-03,2157952740.0
2019-04-04,2244730260.0
2019-04-05,2341716900.0
2019-04-08,2376172680.0
2019-04-09,2357030580.0
2019-04-10,2476987740.0
2019-04-11,2260043940.0
2019-04-12,2295775860.0
2019-04-15,2154124320.0
2019-04-16,2206446060.0
2019-04-17,2205169920.0
2019-04-18,2221759740.0
2019-04-22,2133706079.0
2019-04-23,2126049240.0
2019-04-24,2151572040.0
2019-04-25,2146467480.0
2019-04-26,2143915200.0
2019-04-29,2149019760.0
2019-04-30,2132429940.0
2019-05-01,2080108200.0
2019-05-02,2067346800.0
2019-05-03,2099250300.0
2019-05-06,2082660480.0
2019-05-07,2009920500.0
2019-05-08,2026510320.0
2019-05-09,2050756980.0
2019-05-10,2011196640.0
2019-05-13,1924419120.0
2019-05-14,1948665780.0
2019-05-15,1946113500.0
2019-05-16,1914210000.0
2019-05-17,1915486140.0
2019-05-20,1849126860.0
2019-05-21,1878478080.0
2019-05-22,1814671080.0
2019-05-23,1767453900.0
2019-05-24,1768730040.0
2019-05-28,1722789000.0
2019-05-29,1665362700.0
2019-05-30,1629630780.0
2019-05-31,1619421660.0
2019-06-03,1622039350.0
2019-06-04,1666444990.0
2019-06-05,1588735120.0
2019-06-06,1530761090.0
2019-06-07,1533228070.0
2019-06-10,1502390820.0
2019-06-11,1523360150.0
2019-06-12,1504857800.0
2019-06-13,1515959210.0
2019-06-14,1491289410.0
2019-06-17,1459218670.0
2019-06-18,1488822430.0
2019-06-19,1441949810.0
2019-06-20,1451817730.0
2019-06-21,1427147930.0
2019-06-24,1387676250.0
2019-06-25,1411112560.0
2019-06-26,1379041820.0
2019-06-27,1414813030.0
2019-06-28,1433315380.0
2019-07-01,1412346050.0
2019-07-02,1379041820.0
2019-07-03,1374107860.0
2019-07-05,1414813030.0
2019-07-08,1417280010.0
2019-07-09,1411112560.0
2019-07-10,1420980480.0
2019-07-11,1377808330.0
2019-07-12,1343270610.0
2019-07-15,1301331950.0
2019-07-16,1332169200.0
2019-07-17,1247058390.0
2019-07-18,1202652750.0
2019-07-19,1221155100.0
2019-07-22,1154546640.0
2019-07-23,1129876840.0
2019-07-24,1164414560.0
2019-07-25,1214987650.0
2019-07-26,1231023020.0
2019-07-29,1192784830.0
2019-07-30,1158247110.0
2019-07-31,1197718790.0
2019-08-01,1110141000.0
2019-08-02,1134810800.0
2019-08-05,1106440530.0
2019-08-06,1090405160.0
2019-08-07,1078070260.0
2019-08-08,1110141000.0
2019-08-09,1043532540.0
2019-08-12,1037365090.0
2019-08-13,1005294350.0
2019-08-14,971990120.0
2019-08-15,912782600.0
2019-08-16,922650520.0
2019-08-19,951020790.0
2019-08-20,954721260.0
2019-08-21,983091530.0
2019-08-22,1078070260.0
2019-08-23,1029964150.0
2019-08-26,1028730660.0
2019-08-27,999126900.0
2019-08-28,1053400459.0
2019-08-29,1169348520.0
2019-08-30,1192784830.0
2019-09-03,1148513670.0
2019-09-04,1164516540.0
2019-09-05,1246992870.0
2019-09-06,1274074650.0
2019-09-09,1290077520.0
2019-09-10,1318390290.0
2019-09-11,1344241080.0
2019-09-12,1309773360.0
2019-09-13,1295001480.0
2019-09-16,1266688710.0
2019-09-17,1253147820.0
2019-09-18,1194060300.0
2019-09-19,1229759010.0
2019-09-20,1208832180.0
2019-09-23,1214987130.0
2019-09-24,1187905350.0
2019-09-25,1189136340.0
2019-09-26,1206370200.0
2019-09-27,1217449110.0
2019-09-30,1309773360.0
2019-10-01,1270381680.0
2019-10-02,1233451980.0
2019-10-03,1266688710.0
2019-10-04,1242068910.0
2019-10-07,1258071780.0
2019-10-08,1224219555.0
2019-10-09,1223604060.0
2019-10-10,1487651415.0
2019-10-11,1597209525.0
2019-10-14,1513502205.0
2019-10-15,1475341515.0
2019-10-16,1522119135.0
2019-10-17,1548585420.0
2019-10-18,1542430470.0
2019-10-21,1607672940.0
2019-10-22,1693842240.0
2019-10-23,1732002930.0
2019-10-24,1762777680.0
2019-10-25,1756622730.0
2019-10-28,1819403220.0
2019-10-29,1821865200.0
2019-10-30,1748005800.0
2019-10-31,1686456300.0
2019-11-01,1647064620.0
2019-11-04,1714769070.0
2019-11-05,1780011540.0
2019-11-06,1770163620.0
2019-11-07,1723386000.0
