,DUK
2023-03-06,73904600000
2023-03-07,72010400000
2023-03-08,72895900000
2023-03-09,72549400000
2023-03-10,71479100000
2023-03-13,72510900000
2023-03-14,73219300000
2023-03-15,74559100000
2023-03-16,74844000000
2023-03-17,74220300000
2023-03-20,74928700000
2023-03-21,72972900000
2023-03-22,71571500000
2023-03-23,70493500000
2023-03-24,72664900000
2023-03-27,72911300000
2023-03-28,72957500000
2023-03-29,74127900000
2023-03-30,74043200000
2023-03-31,74378370000
2023-04-03,73314390000
2023-04-04,74193330000
2023-04-05,76205640000
2023-04-06,76899540000
2023-04-10,76429230000
2023-04-11,76598850000
2023-04-12,76645110000
2023-04-13,76436940000
2023-04-14,75280440000
2023-04-17,75874110000
2023-04-18,75103110000
2023-04-19,75866400000
2023-04-20,75727620000
2023-04-21,75835560000
2023-04-24,76251900000
2023-04-25,76899540000
2023-04-26,75827850000
2023-04-27,76691370000
2023-04-28,76236480000
2023-05-01,76398390000
2023-05-02,75249600000
2023-05-03,75041430000
2023-05-04,75642810000
2023-05-05,76606560000
2023-05-08,76251900000
2023-05-09,75596550000
2023-05-10,76436940000
2023-05-11,75041430000
2023-05-12,75133950000
2023-05-15,74270430000
2023-05-16,72481710000
2023-05-17,71718420000
2023-05-18,71556510000
2023-05-19,71325210000
2023-05-22,70908870000
2023-05-23,69968250000
2023-05-24,69513360000
2023-05-25,68534190000
2023-05-26,68387700000
2023-05-30,67855710000
2023-05-31,68842590000
2023-06-01,67940520000
2023-06-02,69143280000
2023-06-05,69513360000
2023-06-06,69197250000
2023-06-07,70600470000
2023-06-08,70932000000
2023-06-09,70561920000
2023-06-12,70461690000
2023-06-13,69975960000
2023-06-14,70045350000
2023-06-15,70692990000
2023-06-16,71070780000
2023-06-20,70122450000
2023-06-21,70662150000
2023-06-22,70083900000
2023-06-23,69174120000
2023-06-26,70037640000
2023-06-27,69790920000
2023-06-28,68696099999
2023-06-29,68526480000
2023-06-30,69189540000
2023-07-03,69945120000
2023-07-05,70631310000
2023-07-06,69821760000
2023-07-07,69212670000
2023-07-10,68788620000
2023-07-11,70068480000
2023-07-12,71209560000
2023-07-13,71942010000
2023-07-14,71710710000
2023-07-17,70762380000
2023-07-18,70091610000
2023-07-19,70662150000
2023-07-20,71857200000
2023-07-21,73075380000
2023-07-24,73067670000
2023-07-25,73468590000
2023-07-26,73676760000
2023-07-27,72813240000
2023-07-28,71965140000
2023-07-31,72181020000
2023-08-01,71047650000
2023-08-02,71340630000
2023-08-03,69675270000
2023-08-04,68973660000
2023-08-07,69127860000
2023-08-08,71032230000
2023-08-09,71564220000
2023-08-10,71633610000
2023-08-11,72335220000
2023-08-14,71541090000
2023-08-15,70500240000
2023-08-16,70700700000
2023-08-17,69929700000
2023-08-18,70315200000
2023-08-21,69104730000
2023-08-22,69073890000
2023-08-23,69652140000
2023-08-24,69382290000
2023-08-25,69837180000
2023-08-28,69405420000
2023-08-29,69613590000
2023-08-30,69351450000
2023-08-31,68464800000
2023-09-01,67794030000
2023-09-05,66807150000
2023-09-06,67454789999
2023-09-07,68927400000
2023-09-08,70176420000
2023-09-11,70762380000
2023-09-12,71024520000
2023-09-13,72381480000
2023-09-14,73591950000
2023-09-15,73383780000
2023-09-18,73214160000
2023-09-19,72350640000
2023-09-20,72759270000
2023-09-21,72019110000
2023-09-22,71957430000
2023-09-25,71942010000
2023-09-26,70253520000
2023-09-27,69459390000
2023-09-28,68372280000
2023-09-29,68048460000
2023-10-02,65874240000
2023-10-03,66120960000
2023-10-04,66398520000
2023-10-05,65905080000
2023-10-06,67015320000
2023-10-09,68025330000
2023-10-10,68572740000
2023-10-11,69289770000
2023-10-12,67871130000
2023-10-13,68372280000
2023-10-16,68973660000
2023-10-17,68588159999
2023-10-18,67994490000
2023-10-19,67678380000
2023-10-20,67100130000
2023-10-23,66560430000
2023-10-24,67662960000
2023-10-25,67963650000
2023-10-26,68773200000
2023-10-27,67485630000
2023-10-30,67770900000
2023-10-31,68534190000
2023-11-01,69035340000
2023-11-02,69305190000
2023-11-03,69605880000
2023-11-06,69174120000
2023-11-07,68834880000
2023-11-08,68125560000
2023-11-09,67817159999
2023-11-10,68056170000
2023-11-13,67092420000
2023-11-14,69274350000
2023-11-15,69089310000
2023-11-16,69528780000
2023-11-17,69397710000
2023-11-20,68850300000
2023-11-21,69297480000
2023-11-22,69667560000
2023-11-24,69960540000
2023-11-27,70107030000
2023-11-28,70261230000
2023-11-29,69937410000
2023-11-30,71147880000
2023-12-01,71425440000
2023-12-04,71494830000
2023-12-05,71294370000
2023-12-06,72427740000
2023-12-07,72828660000
2023-12-08,72774690000
2023-12-11,73522560000
2023-12-12,73499430000
2023-12-13,75619680000
2023-12-14,75797010000
2023-12-15,74501730000
2023-12-18,74918070000
2023-12-19,74640510000
2023-12-20,73769280000
2023-12-21,74293560000
2023-12-22,74679060000
2023-12-26,74578830000
2023-12-27,74247300000
2023-12-28,74725320000
2023-12-29,74817840000
2024-01-02,75411510000
2024-01-03,76159380000
2024-01-04,75935790000
2024-01-05,75974340000
2024-01-08,76629690000
2024-01-09,76398390000
2024-01-10,76544880000
2024-01-11,74902650000
2024-01-12,75912660000
2024-01-16,75581130000
2024-01-17,74655930000
2024-01-18,73908060000
2024-01-19,73676760000
2024-01-22,73291260000
2024-01-23,73715310000
2024-01-24,72890340000
2024-01-25,73807830000
2024-01-26,73915770000
2024-01-29,73838670000
2024-01-30,73653630000
2024-01-31,73884930000
2024-02-01,75396090000
2024-02-02,74185620000
2024-02-05,73437750000
2024-02-06,73291260000
2024-02-07,73630500000
2024-02-08,71433150000
2024-02-09,70692990000
2024-02-12,71433150000
2024-02-13,70631310000
2024-02-14,70423140000
2024-02-15,71209560000
2024-02-16,70839480000
2024-02-20,70885740000
2024-02-21,71695290000
2024-02-22,71032230000
2024-02-23,71494830000
2024-02-26,69891150000
2024-02-27,70045350000
2024-02-28,69960540000
2024-02-29,70800930000
2024-03-01,70053060000
2024-03-04,71255820000
2024-03-05,71463990000
2024-03-06,72527970000
2024-03-07,72844080000
2024-03-08,73198740000
2024-03-11,73892640000
2024-03-12,73252710000
2024-03-13,73630500000
2024-03-14,73283550000
2024-03-15,73021410000
2024-03-18,73198740000
2024-03-19,73352940000
2024-03-20,73561110000
2024-03-21,73214160000
2024-03-22,72944310000
2024-03-25,73121640000
2024-03-26,72219570000
2024-03-27,74085390000
2024-03-28,74563410000
2024-04-01,74069970000
2024-04-02,74432340000
2024-04-03,73992870000
2024-04-04,74108520000
2024-04-05,73946610000
2024-04-08,74255010000
2024-04-09,75033720000
2024-04-10,73561110000
2024-04-11,73468590000
2024-04-12,73167900000
2024-04-15,72574230000
2024-04-16,71602770000
2024-04-17,72859500000
2024-04-18,73962030000
2024-04-19,75743040000
2024-04-22,75650520000
2024-04-23,75712200000
2024-04-24,76298160000
2024-04-25,76352130000
2024-04-26,75334410000
2024-04-29,76120830000
2024-04-30,75758460000
2024-05-01,76930380000
2024-05-02,76568010000
2024-05-03,77300460000
2024-05-06,77423820000
2024-05-07,78842460000
2024-05-08,78934980000
2024-05-09,79428420000
2024-05-10,79158570000
2024-05-13,79328190000
2024-05-14,78881010000
2024-05-15,79682850000
2024-05-16,79289640000
2024-05-17,80099190000
2024-05-20,79921860000
2024-05-21,80476980000
2024-05-22,79752240000
2024-05-23,78480090000
2024-05-24,78773070000
2024-05-28,78009780000
2024-05-29,77423820000
2024-05-30,78102300000
2024-05-31,79852470000
2024-06-03,79729110000
2024-06-04,80646600000
2024-06-05,79567200000
2024-06-06,79305060000
2024-06-07,79120020000
2024-06-10,79042920000
2024-06-11,78919560000
2024-06-12,78117720000
2024-06-13,78071460000
2024-06-14,78919560000
2024-06-17,77716800000
2024-06-18,77123130000
2024-06-20,77177100000
2024-06-21,76976640000
2024-06-24,78264210000
2024-06-25,77254200000
2024-06-26,77061450000
2024-06-27,77554890000
2024-06-28,77277330000
2024-07-01,76598850000
2024-07-02,76953510000
2024-07-03,76976640000
2024-07-05,77531760000
2024-07-08,77593440000
2024-07-09,77824740000
2024-07-10,79281930000
2024-07-11,80538660000
2024-07-12,81255690000
2024-07-15,81201720000
2024-07-16,82134630000
2024-07-17,82897920000
2024-07-18,82427610000
2024-07-19,82435320000
2024-07-22,82913340000
2024-07-23,82589520000
2024-07-24,83730600000
2024-07-25,82928760000
2024-07-26,83291130000
2024-07-29,83792280000
2024-07-30,84732900000
2024-07-31,84247170000
2024-08-01,86814600000
2024-08-02,87946240000
2024-08-05,85699720000
2024-08-06,87174240000
2024-08-07,87629720000
2024-08-08,86795960000
2024-08-09,86981240000
