,PGR
2023-03-06,85184835999
2023-03-07,84711067000
2023-03-08,84085224000
2023-03-09,83090894000
2023-03-10,82266185000
2023-03-13,81611097000
2023-03-14,82962216000
2023-03-15,78996594000
2023-03-16,83564663000
2023-03-17,79733568000
2023-03-20,81342043000
2023-03-21,82020527000
2023-03-22,79949981000
2023-03-23,80616767000
2023-03-24,82137507000
2023-03-27,82541088000
2023-03-28,83552965000
2023-03-29,84506352000
2023-03-30,84102771000
2023-03-31,83675794000
2023-04-03,84868990000
2023-04-04,84389372000
2023-04-05,85646907000
2023-04-06,86149921000
2023-04-10,87150100000
2023-04-11,86927838000
2023-04-12,86652935000
2023-04-13,80839029000
2023-04-14,79458665000
2023-04-17,80956009000
2023-04-18,81067140000
2023-04-19,81248459000
2023-04-20,80944310999
2023-04-21,80142998000
2023-04-24,79195460000
2023-04-25,78885463000
2023-04-26,78283016000
2023-04-27,78791879000
2023-04-28,79780360000
2023-05-01,79482060999
2023-05-02,75048519000
2023-05-03,73141745000
2023-05-04,73755890000
2023-05-05,75756248000
2023-05-08,78429241000
2023-05-09,79370930000
2023-05-10,78598862000
2023-05-11,78341506000
2023-05-12,78043207000
2023-05-15,77206800000
2023-05-16,75896624000
2023-05-17,79897340000
2023-05-18,79610739000
2023-05-19,78996594000
2023-05-22,79329987000
2023-05-23,77996415000
2023-05-24,76914350000
2023-05-25,75411157000
2023-05-26,75153801000
2023-05-30,74908143000
2023-05-31,74814559000
2023-06-01,75060217000
2023-06-02,75744550000
2023-06-05,75469647000
2023-06-06,75920020000
2023-06-07,76528316000
2023-06-08,76668692000
2023-06-09,76563410000
2023-06-12,76440581000
2023-06-13,77019632000
2023-06-14,74241357000
2023-06-15,75077764000
2023-06-16,76031151000
2023-06-20,75732852000
2023-06-21,76387940000
2023-06-22,77066424000
2023-06-23,77657173000
2023-06-26,77177555000
2023-06-27,77586985000
2023-06-28,77025481000
2023-06-29,77247743000
2023-06-30,77409976000
2023-07-03,77538632000
2023-07-05,76860264000
2023-07-06,77000616000
2023-07-07,76760848000
2023-07-10,76655584000
2023-07-11,77293016000
2023-07-12,77257928000
2023-07-13,67123344000
2023-07-14,68298792000
2023-07-17,71316360000
2023-07-18,70064888000
2023-07-19,69135056000
2023-07-20,72491808000
2023-07-21,72743272000
2023-07-24,73240352000
2023-07-25,72252040000
2023-07-26,73819304000
2023-07-27,73281288000
2023-07-28,73117544000
2023-07-31,73673104000
2023-08-01,74515216000
2023-08-02,73310528000
2023-08-03,75351480000
2023-08-04,74000592000
2023-08-07,74655568000
2023-08-08,73977200000
2023-08-09,73977200000
2023-08-10,73766672000
2023-08-11,74760832000
2023-08-14,73638016000
2023-08-15,73129240000
2023-08-16,79614671999
2023-08-17,79070808000
2023-08-18,78322264000
2023-08-21,77298864000
2023-08-22,76333944000
2023-08-23,76252071999
2023-08-24,77135120000
2023-08-25,77532784000
2023-08-28,76947984000
2023-08-29,77339800000
2023-08-30,78380744000
2023-08-31,78053256000
2023-09-01,79228704000
2023-09-05,78082496000
2023-09-06,78854432000
2023-09-07,80357368000
2023-09-08,79392448000
2023-09-11,80269648000
2023-09-12,81082520000
2023-09-13,81386616000
2023-09-14,81620536000
2023-09-15,81135152000
2023-09-18,82199488000
2023-09-19,83316456000
2023-09-20,83445112000
2023-09-21,83275520000
2023-09-22,83778448000
2023-09-25,83287216000
2023-09-26,82310600000
2023-09-27,82234576000
2023-09-28,82111768000
2023-09-29,81462640000
2023-10-02,81339141000
2023-10-03,81590820000
2023-10-04,83206248000
2023-10-05,83405250000
2023-10-06,83615958000
2023-10-09,83850078000
2023-10-10,83258925000
2023-10-11,84201258000
2023-10-12,83873490000
2023-10-13,90692235000
2023-10-16,91921365000
2023-10-17,93027582000
2023-10-18,93168054000
2023-10-19,92360340000
2023-10-20,90627852000
2023-10-23,89831844000
2023-10-24,91447272000
2023-10-25,91558479000
2023-10-26,90054258000
2023-10-27,89586018000
2023-10-30,90832707000
2023-10-31,92530077000
2023-11-01,93419733000
2023-11-02,92928081000
2023-11-03,91429713000
2023-11-06,92612019000
2023-11-07,92834433000
2023-11-08,92834433000
2023-11-09,93852855000
2023-11-10,93876266999
2023-11-13,94771776000
2023-11-14,93372909000
2023-11-15,92284251000
2023-11-16,93612882000
2023-11-17,92225721000
2023-11-20,93267555000
2023-11-21,94707393000
2023-11-22,95175633000
2023-11-24,95825316000
2023-11-27,96229173000
2023-11-28,95556078000
2023-11-29,95403900000
2023-11-30,96006759000
2023-12-01,95087838000
2023-12-04,95643873000
2023-12-05,95714109000
2023-12-06,94520097000
2023-12-07,94648863000
2023-12-08,94332801000
2023-12-11,95649726000
2023-12-12,96650589000
2023-12-13,93969915000
2023-12-14,89872815000
2023-12-15,89790873000
2023-12-18,91306800000
2023-12-19,92290104000
2023-12-20,91049268000
2023-12-21,91587744000
2023-12-22,92336928000
2023-12-26,92114514000
2023-12-27,92278398000
2023-12-28,92676402000
2023-12-29,93226584000
2024-01-02,94618202000
2024-01-03,95519718000
2024-01-04,95420200000
2024-01-05,95250434000
2024-01-08,96807598000
2024-01-09,97568618000
2024-01-10,96889554000
2024-01-11,98358908000
2024-01-12,98874060000
2024-01-16,98680878000
2024-01-17,99453605999
2024-01-18,99465314000
2024-01-19,99599955999
2024-01-22,99681912000
2024-01-23,99705328000
2024-01-24,104411944000
2024-01-25,104207054000
2024-01-26,105032468000
2024-01-29,104060704000
2024-01-30,105202234000
2024-01-31,104347550000
2024-02-01,104616834000
2024-02-02,105775926000
2024-02-05,106648172000
2024-02-06,105530058000
2024-02-07,106642318000
2024-02-08,107104784000
2024-02-09,106964288000
2024-02-12,106753544000
2024-02-13,106589632000
2024-02-14,110025930000
2024-02-15,110781096000
2024-02-16,110693286000
2024-02-20,110921592000
2024-02-21,111372350000
2024-02-22,112215326000
2024-02-23,111987020000
2024-02-26,113321732000
2024-02-27,112502172000
2024-02-28,112414362000
2024-02-29,110968424000
2024-03-01,109955682000
2024-03-04,110781096000
2024-03-05,111114774000
2024-03-06,114744254000
2024-03-07,114808648000
2024-03-08,116149214000
2024-03-11,115171596000
2024-03-12,116459476000
2024-03-13,116927796000
2024-03-14,118174698000
2024-03-15,119936752000
2024-03-18,120832414000
2024-03-19,120293846000
2024-03-20,120428488000
2024-03-21,120340678000
2024-03-22,120416780000
2024-03-25,120604108000
2024-03-26,119802110000
2024-03-27,120680210000
2024-03-28,121072428000
2024-04-01,122904730000
2024-04-02,122951562000
2024-04-03,123384758000
2024-04-04,122489096000
2024-04-05,123519400000
2024-04-08,123162305999
2024-04-09,119895774000
2024-04-10,120680210000
2024-04-11,118403004000
2024-04-12,119363060000
2024-04-15,120937786000
2024-04-16,121968090000
2024-04-17,122418848000
2024-04-18,122787650000
2024-04-19,125679526000
2024-04-22,124690200000
2024-04-23,125287308000
2024-04-24,124221880000
2024-04-25,122974978000
2024-04-26,121780762000
2024-04-29,120984618000
2024-04-30,121909550000
2024-05-01,123987720000
2024-05-02,122366162000
2024-05-03,122184688000
2024-05-06,126159554000
2024-05-07,126130284000
2024-05-08,126387860000
2024-05-09,125111688000
2024-05-10,126305904000
2024-05-13,124344814000
2024-05-14,125082418000
2024-05-15,122494950000
2024-05-16,121183654000
2024-05-17,122477388000
2024-05-20,121166092000
2024-05-21,122571052000
2024-05-22,120791436000
2024-05-23,118941572000
2024-05-24,119368914000
2024-05-28,120112372000
2024-05-29,118924010000
2024-05-30,121136822000
2024-05-31,123624772000
2024-06-03,122571052000
2024-06-04,124087238000
2024-06-05,124461894000
2024-06-06,124801426000
2024-06-07,124415062000
2024-06-10,123097912000
2024-06-11,122050046000
2024-06-12,118508376000
2024-06-13,119187440000
2024-06-14,119374768000
2024-06-17,121903696000
2024-06-18,123373050000
2024-06-20,123431590000
2024-06-21,122459826000
2024-06-24,123332072000
2024-06-25,121927112000
2024-06-26,121874426000
2024-06-27,123724290000
2024-06-28,121593434000
2024-07-01,122617884000
2024-07-02,123589648000
2024-07-03,123092058000
2024-07-05,123039372000
2024-07-08,122764234000
2024-07-09,122635446000
2024-07-10,122928146000
2024-07-11,123999428000
2024-07-12,124865820000
2024-07-15,127090340000
2024-07-16,122934000000
2024-07-17,129578290000
2024-07-18,131439862000
2024-07-19,128407490000
2024-07-22,126622020000
2024-07-23,126387860000
2024-07-24,126118576000
2024-07-25,124555558000
2024-07-26,126259072000
2024-07-29,125059002000
2024-07-30,126259072000
2024-07-31,125345848000
2024-08-01,126024912000
2024-08-02,126996676000
2024-08-05,123466714000
2024-08-06,125304870000
2024-08-07,126376152000
2024-08-08,127827944000
2024-08-09,129800742000
